k,d,l,m,A_N,R_N,lambda_max,log_psi,hits_1e-03,hits_1e-04,hits_1e-05,hits_1e-06,alpha_inv_rel_residual
5,8,8,8,1.9026331619901338e-12,1.000055795922952575535442,137.03599918382983208595,-1.81688084282706e-13,1,1,1,1,7.284934817e-10
6,2,2,2,-2.9215796658462897e-5,1.000026580124391479475996,137.0360895250698623994153,6.9747211971163941e-6,1,1,1,1,6.599803735e-7
6,2,2,3,-4.3823694988227305e-5,1.000011972226061715068493,137.0361346956412614189438,1.0462081795717003e-5,1,1,1,1,9.896059588e-7
6,2,2,4,-5.8431593317991712e-5,0.9999973643277319506609891,137.0361798661822097757172,1.3949442394317611e-5,1,1,1,0,1.319231322e-6
6,2,2,5,-7.303949164775612e-5,0.9999827564294021862534855,137.0362250366927075313183,1.743680299291822e-5,1,1,1,0,1.648856463e-6
6,2,2,6,-8.7647389977520527e-5,0.9999681485310724218459818,137.0362702071727547473296,2.0924163591518828e-5,1,1,1,0,1.978481381e-6
6,2,2,7,-0.00010225528830728493,0.9999535406327426574384782,137.0363153776223514853333,2.4411524190119437e-5,1,1,1,0,2.308106078e-6
6,2,2,8,-0.00011686318663704934,0.9999389327344128930309745,137.0363605480414978069116,2.7898884788720045e-5,1,1,1,0,2.637730552e-6
6,2,3,2,-8.1837385028389306e-8,1.000055714083664913984146,137.0359994368938613050906,1.3024824314571314e-8,1,1,1,1,2.575190925e-9
6,2,3,3,-1.2275607807554273e-7,1.000055673164971866830717,137.0359995634229355363626,1.9537236514268483e-8,1,1,1,1,3.49851819e-9
6,2,3,4,-1.6367477112269616e-7,1.000055632246278819677288,137.0359996899520095287065,2.6049648713965652e-8,1,1,1,1,4.421845454e-9
6,2,3,5,-2.0459346416984959e-7,1.000055591327585772523859,137.0359998164810832821222,3.2562060913662821e-8,1,1,1,1,5.345172715e-9
6,2,3,6,-2.4551215721700302e-7,1.00005555040889272537043,137.0359999430101567966097,3.9074473113359989e-8,1,1,1,1,6.268499975e-9
6,2,3,7,-2.8643085026415645e-7,1.000055509490199678217002,137.036000069539230072169,4.5586885313057158e-8,1,1,1,1,7.191827233e-9
6,2,3,8,-3.2734954331130988e-7,1.000055468571506631063573,137.0360001960683031088001,5.2099297512754327e-8,1,1,1,1,8.115154489e-9
6,2,4,2,-2.0376777256719419e-10,1.000055795717282169806258,137.0359991844658075831739,2.4323028596238667e-11,1,1,1,1,7.331344191e-10
6,2,4,3,-3.0565219180956726e-10,1.000055795615397750563885,137.0359991847808553118777,3.648458530586983e-11,1,1,1,1,7.354334334e-10
6,2,4,4,-4.0753661105194033e-10,1.000055795513513331321512,137.03599918509590304058,4.8646142015500994e-11,1,1,1,1,7.377324478e-10
6,2,4,5,-5.0942103029431339e-10,1.000055795411628912079138,137.0359991854109507692809,6.0807698725132158e-11,1,1,1,1,7.400314621e-10
6,2,4,6,-6.1130544953668646e-10,1.000055795309744492836765,137.0359991857259984979803,7.2969255434763321e-11,1,1,1,1,7.423304765e-10
6,2,4,7,-7.1318986877905953e-10,1.000055795207860073594392,137.0359991860410462266781,8.5130812144394485e-11,1,1,1,1,7.446294909e-10
6,2,4,8,-8.150742880214326e-10,1.000055795105975654352019,137.0359991863560939553746,9.7292368854025648e-11,1,1,1,1,7.469285052e-10
6,2,5,2,-4.7459237790187987e-13,1.00005579592057534999555,137.0359991838371829597395,4.5337198342823103e-14,1,1,1,1,7.285471236e-10
6,2,5,3,-7.1242152562879288e-13,1.000055795920337520847823,137.0359991838379183767284,6.8048209026064815e-14,1,1,1,1,7.285524902e-10
6,2,5,4,-9.502506733557059e-13,1.000055795920099691700096,137.0359991838386537937173,9.0759219709306527e-14,1,1,1,1,7.285578568e-10
6,2,5,5,-1.1880798210826189e-12,1.000055795919861862552369,137.0359991838393892107061,1.1347023039254824e-13,1,1,1,1,7.285632234e-10
6,2,5,6,-1.4259089688095319e-12,1.000055795919624033404642,137.035999183840124627695,1.3618124107578995e-13,1,1,1,1,7.2856859e-10
6,2,5,7,-1.6637381165364449e-12,1.000055795919386204256915,137.0359991838408600446839,1.5889225175903166e-13,1,1,1,1,7.285739566e-10
6,2,5,8,-1.9015672642633579e-12,1.000055795919148375109188,137.0359991838415954616727,1.8160326244227338e-13,1,1,1,1,7.285793232e-10
6,2,6,2,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
6,2,6,3,-5.3295877597307886e-16,1.000055795921049409414676,137.0359991838357170698186,4.2411511830160778e-17,1,1,1,1,7.285364265e-10
6,2,6,4,-1.0659175519461577e-15,1.0000557959210488764559,137.0359991838357187178375,8.4823023660321556e-17,1,1,1,1,7.285364385e-10
6,2,6,5,-1.5988763279192366e-15,1.000055795921048343497124,137.0359991838357203658565,1.2723453549048233e-16,1,1,1,1,7.285364505e-10
6,2,6,6,-2.1318351038923155e-15,1.000055795921047810538348,137.0359991838357220138754,1.6964604732064311e-16,1,1,1,1,7.285364625e-10
6,2,6,7,-2.6647938798653943e-15,1.000055795921047277579572,137.0359991838357236618943,2.1205755915080389e-16,1,1,1,1,7.285364746e-10
6,2,6,8,-3.1977526558384732e-15,1.000055795921046744620796,137.0359991838357253099133,2.5446907098096467e-16,1,1,1,1,7.285364866e-10
6,2,7,2,1.0635952552970123e-15,1.000055795921051005968707,137.0359991838357121329428,-8.4664621521305594e-17,1,1,1,1,7.285363904e-10
6,2,7,3,1.0624341069724395e-15,1.000055795921051004807559,137.0359991838357121365333,-8.4585420451797613e-17,1,1,1,1,7.285363905e-10
6,2,7,4,1.0612729586478668e-15,1.000055795921051003646411,137.0359991838357121401238,-8.4506219382289632e-17,1,1,1,1,7.285363905e-10
6,2,7,5,1.0601118103232941e-15,1.000055795921051002485262,137.0359991838357121437143,-8.4427018312781651e-17,1,1,1,1,7.285363905e-10
6,2,7,6,1.0589506619987213e-15,1.000055795921051001324114,137.0359991838357121473049,-8.434781724327367e-17,1,1,1,1,7.285363905e-10
6,2,7,7,1.0577895136741486e-15,1.000055795921051000162966,137.0359991838357121508954,-8.4268616173765688e-17,1,1,1,1,7.285363906e-10
6,2,7,8,1.0566283653495759e-15,1.000055795921050999001817,137.0359991838357121544859,-8.4189415104257707e-17,1,1,1,1,7.285363906e-10
6,2,8,2,1.0659125956535882e-15,1.000055795921051008286048,137.0359991838357121257771,-8.4822727853398364e-17,1,1,1,1,7.285363904e-10
6,2,8,3,1.0659101175073035e-15,1.000055795921051008283569,137.0359991838357121257848,-8.4822579949936768e-17,1,1,1,1,7.285363904e-10
6,2,8,4,1.0659076393610187e-15,1.000055795921051008281091,137.0359991838357121257924,-8.4822432046475172e-17,1,1,1,1,7.285363904e-10
6,2,8,5,1.065905161214734e-15,1.000055795921051008278613,137.0359991838357121258001,-8.4822284143013575e-17,1,1,1,1,7.285363904e-10
6,2,8,6,1.0659026830684492e-15,1.000055795921051008276135,137.0359991838357121258078,-8.4822136239551979e-17,1,1,1,1,7.285363904e-10
6,2,8,7,1.0659002049221645e-15,1.000055795921051008273657,137.0359991838357121258154,-8.4821988336090383e-17,1,1,1,1,7.285363904e-10
6,2,8,8,1.0658977267758797e-15,1.000055795921051008271179,137.0359991838357121258231,-8.4821840432628787e-17,1,1,1,1,7.285363904e-10
6,3,2,2,-2.9215796657929939e-5,1.000026580124392012434772,137.0360895250698607513986,6.9747211970739826e-6,1,1,1,1,6.599803735e-7
6,3,2,3,-4.3823694987694346e-5,1.000011972226062248027269,137.0361346956412597709282,1.0462081795674591e-5,1,1,1,1,9.896059588e-7
6,3,2,4,-5.8431593317458754e-5,0.9999973643277324836197651,137.0361798661822081277027,1.39494423942752e-5,1,1,1,0,1.319231322e-6
6,3,2,5,-7.3039491647223161e-5,0.9999827564294027192122615,137.0362250366927058833049,1.7436802992875808e-5,1,1,1,0,1.648856463e-6
6,3,2,6,-8.7647389976987569e-5,0.9999681485310729548047578,137.0362702071727530993174,2.0924163591476417e-5,1,1,1,0,1.978481381e-6
6,3,2,7,-0.00010225528830675198,0.9999535406327431903972541,137.0363153776223498373222,2.4411524190077025e-5,1,1,1,0,2.308106078e-6
6,3,2,8,-0.00011686318663651638,0.9999389327344134259897505,137.0363605480414961589015,2.7898884788677634e-5,1,1,1,0,2.637730552e-6
6,3,3,2,-8.183738449543053e-8,1.000055714083665446942922,137.0359994368938596570716,1.3024824272159802e-8,1,1,1,1,2.575190913e-9
6,3,3,3,-1.2275607754258396e-7,1.000055673164972399789493,137.0359995634229338883437,1.9537236471856971e-8,1,1,1,1,3.498518178e-9
6,3,3,4,-1.6367477058973739e-7,1.000055632246279352636064,137.0359996899520078806876,2.604964867155414e-8,1,1,1,1,4.421845442e-9
6,3,3,5,-2.0459346363689082e-7,1.000055591327586305482635,137.0359998164810816341033,3.2562060871251309e-8,1,1,1,1,5.345172703e-9
6,3,3,6,-2.4551215668404425e-7,1.000055550408893258329206,137.0359999430101551485908,3.9074473070948478e-8,1,1,1,1,6.268499963e-9
6,3,3,7,-2.8643084973119767e-7,1.000055509490200211175778,137.0360000695392284241501,4.5586885270645646e-8,1,1,1,1,7.191827221e-9
6,3,3,8,-3.273495427783511e-7,1.000055468571507164022349,137.0360001960683014607812,5.2099297470342815e-8,1,1,1,1,8.115154477e-9
6,3,4,2,-2.0376723960841822e-10,1.000055795717282702765034,137.0359991844658059351549,2.4322986184726837e-11,1,1,1,1,7.331344071e-10
6,3,4,3,-3.0565165885079128e-10,1.000055795615398283522661,137.0359991847808536638588,3.6484542894358e-11,1,1,1,1,7.354334214e-10
6,3,4,4,-4.0753607809316435e-10,1.000055795513513864280288,137.0359991850959013925611,4.8646099603989164e-11,1,1,1,1,7.377324358e-10
6,3,4,5,-5.0942049733553742e-10,1.000055795411629445037914,137.0359991854109491212619,6.0807656313620327e-11,1,1,1,1,7.400314501e-10
6,3,4,6,-6.1130491657791049e-10,1.000055795309745025795541,137.0359991857259968499613,7.2969213023251491e-11,1,1,1,1,7.423304645e-10
6,3,4,7,-7.1318933582028356e-10,1.000055795207860606553168,137.0359991860410445786592,8.5130769732882655e-11,1,1,1,1,7.446294788e-10
6,3,4,8,-8.1507375506265662e-10,1.000055795105976187310795,137.0359991863560923073556,9.7292326442513818e-11,1,1,1,1,7.469284932e-10
6,3,5,2,-4.7405941912590679e-13,1.000055795920575882954326,137.0359991838371813117206,4.5294786830992942e-14,1,1,1,1,7.285471116e-10
6,3,5,3,-7.118885668528198e-13,1.000055795920338053806599,137.0359991838379167287095,6.8005797514234654e-14,1,1,1,1,7.285524782e-10
6,3,5,4,-9.4971771457973282e-13,1.000055795920100224658872,137.0359991838386521456983,9.0716808197476366e-14,1,1,1,1,7.285578447e-10
6,3,5,5,-1.1875468623066458e-12,1.000055795919862395511145,137.0359991838393875626872,1.1342781888071808e-13,1,1,1,1,7.285632113e-10
6,3,5,6,-1.4253760100335588e-12,1.000055795919624566363418,137.0359991838401229796761,1.3613882956395979e-13,1,1,1,1,7.285685779e-10
6,3,5,7,-1.6632051577604719e-12,1.000055795919386737215691,137.0359991838408583966649,1.588498402472015e-13,1,1,1,1,7.285739445e-10
6,3,5,8,-1.9010343054873849e-12,1.000055795919148908067964,137.0359991838415938136538,1.8156085093044321e-13,1,1,1,1,7.285793111e-10
6,3,6,2,5.3295877597307886e-16,1.000055795921050475332228,137.0359991838357137737807,-4.2411511830160778e-17,1,1,1,1,7.285364024e-10
6,3,6,3,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
6,3,6,4,-5.3295877597307886e-16,1.000055795921049409414676,137.0359991838357170698186,4.2411511830160778e-17,1,1,1,1,7.285364265e-10
6,3,6,5,-1.0659175519461577e-15,1.0000557959210488764559,137.0359991838357187178375,8.4823023660321556e-17,1,1,1,1,7.285364385e-10
6,3,6,6,-1.5988763279192366e-15,1.000055795921048343497124,137.0359991838357203658565,1.2723453549048233e-16,1,1,1,1,7.285364505e-10
6,3,6,7,-2.1318351038923155e-15,1.000055795921047810538348,137.0359991838357220138754,1.6964604732064311e-16,1,1,1,1,7.285364625e-10
6,3,6,8,-2.6647938798653943e-15,1.000055795921047277579572,137.0359991838357236618943,2.1205755915080389e-16,1,1,1,1,7.285364746e-10
6,3,7,2,1.5965540312700911e-15,1.000055795921051538927483,137.0359991838357104849239,-1.2707613335146637e-16,1,1,1,1,7.285363784e-10
6,3,7,3,1.5953928829455184e-15,1.000055795921051537766335,137.0359991838357104885144,-1.2699693228195839e-16,1,1,1,1,7.285363784e-10
6,3,7,4,1.5942317346209457e-15,1.000055795921051536605186,137.0359991838357104921049,-1.2691773121245041e-16,1,1,1,1,7.285363785e-10
6,3,7,5,1.5930705862963729e-15,1.000055795921051535444038,137.0359991838357104956954,-1.2683853014294243e-16,1,1,1,1,7.285363785e-10
6,3,7,6,1.5919094379718002e-15,1.00005579592105153428289,137.0359991838357104992859,-1.2675932907343445e-16,1,1,1,1,7.285363785e-10
6,3,7,7,1.5907482896472275e-15,1.000055795921051533121742,137.0359991838357105028764,-1.2668012800392647e-16,1,1,1,1,7.285363785e-10
6,3,7,8,1.5895871413226547e-15,1.000055795921051531960593,137.0359991838357105064669,-1.2660092693441849e-16,1,1,1,1,7.285363786e-10
6,3,8,2,1.5988713716266671e-15,1.000055795921051541244823,137.0359991838357104777582,-1.2723423968355914e-16,1,1,1,1,7.285363784e-10
6,3,8,3,1.5988688934803823e-15,1.000055795921051541242345,137.0359991838357104777658,-1.2723409178009755e-16,1,1,1,1,7.285363784e-10
6,3,8,4,1.5988664153340976e-15,1.000055795921051541239867,137.0359991838357104777735,-1.2723394387663595e-16,1,1,1,1,7.285363784e-10
6,3,8,5,1.5988639371878128e-15,1.000055795921051541237389,137.0359991838357104777812,-1.2723379597317435e-16,1,1,1,1,7.285363784e-10
6,3,8,6,1.5988614590415281e-15,1.000055795921051541234911,137.0359991838357104777888,-1.2723364806971276e-16,1,1,1,1,7.285363784e-10
6,3,8,7,1.5988589808952433e-15,1.000055795921051541232433,137.0359991838357104777965,-1.2723350016625116e-16,1,1,1,1,7.285363784e-10
6,3,8,8,1.5988565027489586e-15,1.000055795921051541229955,137.0359991838357104778042,-1.2723335226278956e-16,1,1,1,1,7.285363784e-10
6,4,2,2,-2.921579665739698e-5,1.000026580124392545393548,137.0360895250698591033819,6.974721197031571e-6,1,1,1,1,6.599803735e-7
6,4,2,3,-4.3823694987161387e-5,1.000011972226062780986045,137.0361346956412581229126,1.046208179563218e-5,1,1,1,1,9.896059588e-7
6,4,2,4,-5.8431593316925795e-5,0.9999973643277330165785411,137.0361798661822064796882,1.3949442394232788e-5,1,1,1,0,1.319231322e-6
6,4,2,5,-7.3039491646690202e-5,0.9999827564294032521710374,137.0362250366927042352916,1.7436802992833397e-5,1,1,1,0,1.648856463e-6
6,4,2,6,-8.764738997645461e-5,0.9999681485310734877635338,137.0362702071727514513051,2.0924163591434005e-5,1,1,1,0,1.978481381e-6
6,4,2,7,-0.00010225528830621902,0.9999535406327437233560301,137.036315377622348189311,2.4411524190034614e-5,1,1,1,0,2.308106078e-6
6,4,2,8,-0.00011686318663598342,0.9999389327344139589485264,137.0363605480414945108915,2.7898884788635222e-5,1,1,1,0,2.637730552e-6
6,4,3,2,-8.1837383962471754e-8,1.000055714083665979901698,137.0359994368938580090527,1.302482422974829e-8,1,1,1,1,2.575190901e-9
6,4,3,3,-1.2275607700962518e-7,1.000055673164972932748269,137.0359995634229322403248,1.9537236429445459e-8,1,1,1,1,3.498518166e-9
6,4,3,4,-1.6367477005677861e-7,1.00005563224627988559484,137.0359996899520062326687,2.6049648629142628e-8,1,1,1,1,4.42184543e-9
6,4,3,5,-2.0459346310393204e-7,1.000055591327586838441411,137.0359998164810799860844,3.2562060828839797e-8,1,1,1,1,5.345172691e-9
6,4,3,6,-2.4551215615108547e-7,1.000055550408893791287982,137.0359999430101535005719,3.9074473028536966e-8,1,1,1,1,6.268499951e-9
6,4,3,7,-2.864308491982389e-7,1.000055509490200744134554,137.0360000695392267761312,4.5586885228234135e-8,1,1,1,1,7.191827209e-9
6,4,3,8,-3.2734954224539233e-7,1.000055468571507696981125,137.0360001960682998127623,5.2099297427931303e-8,1,1,1,1,8.115154465e-9
6,4,4,2,-2.0376670664964224e-10,1.00005579571728323572381,137.035999184465804287136,2.4322943773215007e-11,1,1,1,1,7.33134395e-10
6,4,4,3,-3.0565112589201531e-10,1.000055795615398816481437,137.0359991847808520158398,3.648450048284617e-11,1,1,1,1,7.354334094e-10
6,4,4,4,-4.0753554513438838e-10,1.000055795513514397239063,137.0359991850958997445422,4.8646057192477334e-11,1,1,1,1,7.377324237e-10
6,4,4,5,-5.0941996437676145e-10,1.00005579541162997799669,137.035999185410947473243,6.0807613902108497e-11,1,1,1,1,7.400314381e-10
6,4,4,6,-6.1130438361913451e-10,1.000055795309745558754317,137.0359991857259952019424,7.2969170611739661e-11,1,1,1,1,7.423304524e-10
6,4,4,7,-7.1318880286150758e-10,1.000055795207861139511944,137.0359991860410429306403,8.5130727321370824e-11,1,1,1,1,7.446294668e-10
6,4,4,8,-8.1507322210388065e-10,1.000055795105976720269571,137.0359991863560906593367,9.7292284031001988e-11,1,1,1,1,7.469284812e-10
6,4,5,2,-4.7352646034993371e-13,1.000055795920576415913102,137.0359991838371796637017,4.5252375319162781e-14,1,1,1,1,7.285470995e-10
6,4,5,3,-7.1135560807684672e-13,1.000055795920338586765375,137.0359991838379150806905,6.7963386002404493e-14,1,1,1,1,7.285524661e-10
6,4,5,4,-9.4918475580375974e-13,1.000055795920100757617648,137.0359991838386504976794,9.0674396685646205e-14,1,1,1,1,7.285578327e-10
6,4,5,5,-1.1870139035306728e-12,1.000055795919862928469921,137.0359991838393859146683,1.1338540736888792e-13,1,1,1,1,7.285631993e-10
6,4,5,6,-1.4248430512575858e-12,1.000055795919625099322194,137.0359991838401213316571,1.3609641805212963e-13,1,1,1,1,7.285685659e-10
6,4,5,7,-1.6626721989844988e-12,1.000055795919387270174467,137.035999183840856748646,1.5880742873537134e-13,1,1,1,1,7.285739325e-10
6,4,5,8,-1.9005013467114118e-12,1.00005579591914944102674,137.0359991838415921656349,1.8151843941861305e-13,1,1,1,1,7.285792991e-10
6,4,6,2,1.0659175519461577e-15,1.000055795921051008291004,137.0359991838357121257618,-8.4823023660321556e-17,1,1,1,1,7.285363904e-10
6,4,6,3,5.3295877597307886e-16,1.000055795921050475332228,137.0359991838357137737807,-4.2411511830160778e-17,1,1,1,1,7.285364024e-10
6,4,6,4,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
6,4,6,5,-5.3295877597307886e-16,1.000055795921049409414676,137.0359991838357170698186,4.2411511830160778e-17,1,1,1,1,7.285364265e-10
6,4,6,6,-1.0659175519461577e-15,1.0000557959210488764559,137.0359991838357187178375,8.4823023660321556e-17,1,1,1,1,7.285364385e-10
6,4,6,7,-1.5988763279192366e-15,1.000055795921048343497124,137.0359991838357203658565,1.2723453549048233e-16,1,1,1,1,7.285364505e-10
6,4,6,8,-2.1318351038923155e-15,1.000055795921047810538348,137.0359991838357220138754,1.6964604732064311e-16,1,1,1,1,7.285364625e-10
6,4,7,2,2.12951280724317e-15,1.000055795921052071886259,137.0359991838357088369049,-1.6948764518162715e-16,1,1,1,1,7.285363664e-10
6,4,7,3,2.1283516589185973e-15,1.000055795921052070725111,137.0359991838357088404955,-1.6940844411211917e-16,1,1,1,1,7.285363664e-10
6,4,7,4,2.1271905105940245e-15,1.000055795921052069563962,137.035999183835708844086,-1.6932924304261119e-16,1,1,1,1,7.285363664e-10
6,4,7,5,2.1260293622694518e-15,1.000055795921052068402814,137.0359991838357088476765,-1.6925004197310321e-16,1,1,1,1,7.285363665e-10
6,4,7,6,2.1248682139448791e-15,1.000055795921052067241666,137.035999183835708851267,-1.6917084090359523e-16,1,1,1,1,7.285363665e-10
6,4,7,7,2.1237070656203063e-15,1.000055795921052066080517,137.0359991838357088548575,-1.6909163983408724e-16,1,1,1,1,7.285363665e-10
6,4,7,8,2.1225459172957336e-15,1.000055795921052064919369,137.035999183835708858448,-1.6901243876457926e-16,1,1,1,1,7.285363665e-10
6,4,8,2,2.1318301475997459e-15,1.000055795921052074203599,137.0359991838357088297393,-1.6964575151371992e-16,1,1,1,1,7.285363663e-10
6,4,8,3,2.1318276694534612e-15,1.000055795921052074201121,137.0359991838357088297469,-1.6964560361025832e-16,1,1,1,1,7.285363663e-10
6,4,8,4,2.1318251913071764e-15,1.000055795921052074198643,137.0359991838357088297546,-1.6964545570679673e-16,1,1,1,1,7.285363663e-10
6,4,8,5,2.1318227131608917e-15,1.000055795921052074196165,137.0359991838357088297622,-1.6964530780333513e-16,1,1,1,1,7.285363663e-10
6,4,8,6,2.1318202350146069e-15,1.000055795921052074193687,137.0359991838357088297699,-1.6964515989987354e-16,1,1,1,1,7.285363663e-10
6,4,8,7,2.1318177568683222e-15,1.000055795921052074191209,137.0359991838357088297776,-1.6964501199641194e-16,1,1,1,1,7.285363663e-10
6,4,8,8,2.1318152787220374e-15,1.000055795921052074188731,137.0359991838357088297852,-1.6964486409295034e-16,1,1,1,1,7.285363663e-10
6,5,2,2,-2.9215796656864021e-5,1.000026580124393078352324,137.0360895250698574553652,6.9747211969891595e-6,1,1,1,1,6.599803735e-7
6,5,2,3,-4.3823694986628429e-5,1.000011972226063313944821,137.036134695641256474897,1.0462081795589768e-5,1,1,1,1,9.896059587e-7
