y,z,Jx,Jy,Jz,mag,phase,state
4,8,-4.10038723e-05,7.29677498e-05,-4.55474037e-05,9.52899577e-05,2.08276419e+00,0
4,9,-5.30618736e-06,-5.10530753e-05,1.46296673e-04,1.55039635e-04,-1.67435921e+00,0
4,10,1.30929811e-04,-6.46810881e-05,-6.98259242e-05,1.61870066e-04,-4.58846912e-01,0
4,11,9.48797303e-06,3.48796557e-05,-1.38502170e-04,1.43141409e-04,1.30520246e+00,0
4,12,-8.44579789e-05,-1.46378997e-04,-1.01597705e-04,1.97185331e-04,-2.09411851e+00,0
4,13,-2.96405088e-05,-5.88187961e-05,-1.02975971e-05,6.66652161e-05,-2.03758235e+00,0
4,14,-2.98163340e-05,1.36633299e-04,2.55133088e-04,2.90947701e-04,1.78564968e+00,0
4,15,-5.89020813e-05,-3.14943347e-05,2.17249736e-04,2.27285715e-04,-2.65057995e+00,0
4,16,-4.91877529e-05,-1.23904309e-04,5.63841968e-05,1.44744224e-04,-1.94869808e+00,0
4,17,-2.11265544e-06,-5.22055026e-05,-1.21683390e-05,5.36464937e-05,-1.61124232e+00,0
4,18,3.79042564e-05,-7.33502931e-05,-4.81936536e-05,9.56013933e-05,-1.09383339e+00,0
4,19,4.72052344e-05,3.10863082e-06,-2.86093736e-05,5.52855677e-05,6.57585710e-02,0
4,20,4.10997503e-05,7.07320670e-05,7.80833463e-05,1.13089450e-04,1.04441787e+00,0
4,21,2.69210556e-05,-1.85626948e-05,2.89790682e-04,2.91629827e-04,-6.03659953e-01,0
4,22,2.04744476e-05,-1.32870819e-06,2.57683184e-04,2.58498727e-04,-6.48050505e-02,0
4,23,2.43345917e-05,1.76607169e-05,-2.52961339e-05,3.92933540e-05,6.27796576e-01,0
4,24,-1.36113755e-06,-4.71358130e-05,-1.48851469e-04,1.56142234e-04,-1.59966523e+00,0
4,25,-2.61675598e-05,8.34931827e-06,-1.13420745e-04,1.16699262e-04,2.83273234e+00,0
4,26,-8.85681734e-06,6.97492457e-05,-3.87562622e-04,3.93888546e-04,1.69710120e+00,0
4,27,-1.50285709e-05,-7.04124156e-06,-5.55620209e-04,5.55868019e-04,-2.70344165e+00,0
4,28,-2.67072376e-05,-2.42723587e-05,-2.81851131e-04,2.84152219e-04,-2.40392005e+00,0
4,29,2.36800412e-05,3.19084459e-05,3.53184923e-05,5.31628551e-05,9.32354586e-01,0
4,30,5.87540119e-05,6.49417274e-06,1.37526431e-04,1.49692109e-04,1.10084704e-01,0
4,31,2.69114733e-05,-3.76816908e-05,4.06815220e-04,4.09442011e-04,-9.50617488e-01,0
4,32,-3.12615855e-09,1.90305224e-09,5.84706158e-04,5.84706158e-04,2.59476341e+00,0
4,33,-2.69172434e-05,3.76859835e-05,4.06815915e-04,4.09443476e-04,2.19102268e+00,0
4,34,-5.87594720e-05,-6.49099869e-06,1.37527261e-04,1.49694877e-04,-3.03157146e+00,0
4,35,-2.36843409e-05,-3.19055196e-05,3.53202003e-05,5.31641489e-05,-2.20936885e+00,0
4,36,2.67039520e-05,2.42738263e-05,-2.81850231e-04,2.84151144e-04,7.37763929e-01,0
4,37,1.50268292e-05,7.04182691e-06,-5.55618462e-04,5.55866232e-04,4.38227474e-01,0
4,38,8.85652726e-06,-6.97500472e-05,-3.87562794e-04,3.93888850e-04,-1.44449698e+00,0
4,39,2.61687929e-05,-8.35137042e-06,-1.13420088e-04,1.16699047e-04,-3.08917843e-01,0
4,40,1.36388123e-06,4.71328557e-05,-1.48853640e-04,1.56143435e-04,1.54186745e+00,0
4,41,-2.43307450e-05,-1.76649362e-05,-2.52973398e-05,3.92936449e-05,-2.51360736e+00,0
4,42,-2.04694200e-05,1.32433173e-06,2.57678820e-04,2.58493956e-04,3.07698464e+00,0
4,43,-2.69156133e-05,1.85573909e-05,2.89787559e-04,2.91625885e-04,2.53797176e+00,0
4,44,-4.10937406e-05,-7.07367575e-05,7.80775034e-05,1.13086166e-04,-2.09708246e+00,0
4,45,-4.71995487e-05,-3.11368266e-06,-2.86137265e-05,5.52832503e-05,-3.07571962e+00,0
4,46,-3.78987110e-05,7.33464034e-05,-4.81996327e-05,9.55992248e-05,2.04772122e+00,0
4,47,2.11730663e-06,5.22018689e-05,-1.21728213e-05,5.36441579e-05,1.53025857e+00,0
4,48,4.91916658e-05,1.23902025e-04,5.63794653e-05,1.44741756e-04,1.19286097e+00,0
4,49,5.89048305e-05,3.14927993e-05,2.17246179e-04,2.27282815e-04,4.90973029e-01,0
4,50,2.98179992e-05,-1.36633650e-04,2.55130509e-04,2.90945775e-04,-1.35593188e+00,0
4,51,2.96410560e-05,5.88194523e-05,-1.02995363e-05,6.66663380e-05,1.10400737e+00,0
4,52,8.44573946e-05,1.46380433e-04,-1.01597851e-04,1.97186221e-04,1.04748138e+00,0
4,53,-9.48938274e-06,-3.48772178e-05,-1.38502209e-04,1.43140946e-04,-1.83644553e+00,0
4,54,-1.30932135e-04,6.46837916e-05,-6.98237955e-05,1.61872108e-04,2.68273619e+00,0
4,55,5.30347868e-06,5.10565448e-05,1.46298491e-04,1.55042401e-04,1.46729292e+00,0
4,56,4.10006506e-05,-7.29645254e-05,-4.55434294e-05,9.52842027e-05,-1.05884315e+00,0
4,57,-1.00261155e-04,2.74782986e-05,-2.22115803e-04,2.45240262e-04,2.87409382e+00,0
4,58,-6.76480528e-05,-3.89199559e-05,6.34154443e-05,1.00561129e-04,-2.61951039e+00,0
4,59,3.39732927e-05,-1.20699831e-04,8.02817997e-06,1.25646669e-04,-1.29642570e+00,0
4,60,8.10935230e-05,-8.44976930e-05,-8.44289272e-05,1.44375425e-04,-8.05952940e-01,0
4,61,8.08938026e-05,4.28011095e-06,2.04623739e-04,2.20074990e-04,5.28609542e-02,0
4,62,-1.05179948e-05,2.81629712e-05,-1.53577063e-04,1.56491839e-04,1.92822402e+00,0
4,63,-6.94355192e-05,-1.26408965e-04,-2.46808078e-04,2.85857911e-04,-2.07309633e+00,0
5,0,6.87959469e-10,-4.72271339e-10,-3.79022961e-04,3.79022961e-04,-6.01595302e-01,0
5,1,-1.04579091e-04,3.91894206e-05,-1.99700526e-04,2.28807555e-04,2.78305454e+00,0
5,2,9.47368381e-05,-1.44999553e-04,-8.06696448e-05,1.91069439e-04,-9.92063032e-01,0
5,3,-5.31549114e-05,1.19731787e-04,-6.46962515e-05,1.46105272e-04,1.98860759e+00,0
5,4,-1.72835469e-04,1.20704322e-04,1.12204427e-05,2.11110234e-04,2.53195676e+00,0
5,5,-8.95152553e-07,-5.93486215e-05,-6.82413490e-06,5.97463722e-05,-1.58587814e+00,0
5,6,9.35439394e-05,1.10918062e-04,4.18995527e-06,1.45157986e-04,8.70169343e-01,0
5,7,8.00162637e-05,1.77025904e-05,1.87484699e-05,8.40683608e-05,2.17730276e-01,0
5,8,6.23379902e-07,-1.45472693e-04,2.86885893e-04,3.21661637e-04,-1.56651115e+00,0
5,9,3.42363016e-05,4.84447179e-05,2.99536377e-04,3.05353985e-04,9.55582083e-01,0
5,10,4.48344967e-05,1.38573251e-04,-9.51734504e-05,1.73984665e-04,1.25788220e+00,0
5,11,-9.86149152e-05,-3.25059913e-05,9.67730822e-05,1.41938615e-04,-2.82318285e+00,0
5,12,-8.26386446e-05,-1.74682183e-04,1.07229362e-04,2.21000332e-04,-2.01267694e+00,0
5,13,3.67859327e-05,-2.06357708e-04,-1.97836679e-04,2.88229179e-04,-1.39438644e+00,0
5,14,3.04857006e-05,-5.61914370e-05,-2.00604337e-05,6.70020636e-05,-1.07370412e+00,0
5,15,2.20719210e-05,5.76879932e-05,1.67115448e-04,1.78164664e-04,1.20537187e+00,0
5,16,7.85661657e-05,5.96765727e-05,9.53054964e-05,1.37175338e-04,6.49598394e-01,0
5,17,3.67200032e-05,1.11864097e-04,1.21919557e-06,1.17743031e-04,1.25362278e+00,0
5,18,-6.74829853e-05,8.76591254e-05,-8.12912118e-05,1.37281961e-04,2.22687090e+00,0
5,19,-1.10302448e-04,4.22397558e-05,-1.97231378e-04,2.29893548e-04,2.77587488e+00,0
5,20,-7.62305740e-05,-8.54900142e-05,-6.72914043e-05,1.32844932e-04,-2.29900114e+00,0
5,21,4.59754602e-06,-1.81121992e-04,1.66971123e-05,1.81948089e-04,-1.54541808e+00,0
5,22,4.00676349e-05,-1.72532003e-05,-3.35998887e-05,5.50639702e-05,-4.06605935e-01,0
5,23,3.43935556e-05,8.40438005e-05,-1.14007170e-04,1.45752914e-04,1.18235529e+00,0
5,24,2.96064900e-05,-2.22725820e-05,-1.02784941e-04,1.09258209e-04,-6.44963279e-01,0
5,25,1.71253688e-05,5.19278406e-05,4.73202169e-05,7.23116990e-05,1.25223666e+00,0
5,26,3.08425646e-05,1.24581352e-04,9.58490220e-05,1.60183683e-04,1.32810634e+00,0
5,27,9.92042750e-05,-1.13877036e-04,7.82824293e-06,1.51230781e-04,-8.54149551e-01,0
5,28,1.45836174e-04,-2.25654553e-04,-7.74426280e-05,2.79616751e-04,-9.97040200e-01,0
5,29,1.32452965e-04,-4.45249101e-05,-1.77649178e-04,2.26020986e-04,-3.24289146e-01,0
5,30,1.01065187e-04,-2.56522388e-05,-4.09060579e-04,4.22140696e-04,-2.48569532e-01,0
5,31,6.14488342e-05,-1.23442468e-04,-5.22405035e-04,5.40297162e-04,-1.10891563e+00,0
5,32,4.25713660e-09,-2.55847981e-09,-5.37812736e-04,5.37812736e-04,-5.41144238e-01,0
5,33,-6.14412712e-05,1.23437165e-04,-5.22405907e-04,5.40295933e-04,2.03264506e+00,0
5,34,-1.01057672e-04,2.56476484e-05,-4.09062471e-04,4.22140451e-04,2.89304806e+00,0
5,35,-1.32446952e-04,4.45214045e-05,-1.77651321e-04,2.26018455e-04,2.81731357e+00,0
5,36,-1.45831414e-04,2.25651420e-04,-7.74454353e-05,2.79612518e-04,2.14454390e+00,0
5,37,-9.92010085e-05,1.13876608e-04,7.82603570e-06,1.51228201e-04,2.28742866e+00,0
5,38,-3.08416373e-05,-1.24582434e-04,9.58468399e-05,1.60183039e-04,-1.81347728e+00,0
5,39,-1.71254120e-05,-5.19248094e-05,4.73193514e-05,7.23089661e-05,-1.88937411e+00,0
5,40,-2.96095149e-05,2.22736657e-05,-1.02785065e-04,1.09259366e-04,2.49665508e+00,0
5,41,-3.43966974e-05,-8.40379402e-05,-1.14005729e-04,1.45749149e-04,-1.95929383e+00,0
5,42,-4.00737454e-05,1.72560665e-05,-3.35972749e-05,5.50677200e-05,2.73498177e+00,0
5,43,-4.60286892e-06,1.81129241e-04,1.67009373e-05,1.81955791e-04,1.59620293e+00,0
5,44,7.62229663e-05,8.54939064e-05,-6.72864470e-05,1.32840561e-04,8.42663701e-01,0
5,45,1.10296291e-04,-4.22328978e-05,-1.97226004e-04,2.29884724e-04,-3.65682187e-01,0
5,46,6.74757041e-05,-8.76551091e-05,-8.12851850e-05,1.37272248e-04,-9.14751766e-01,0
5,47,-3.67256116e-05,-1.11859192e-04,1.22476278e-06,1.17740178e-04,-1.88802813e+00,0
5,48,-7.85715883e-05,-5.96732301e-05,9.53110310e-05,1.37180835e-04,-2.49205448e+00,0
5,49,-2.20759304e-05,-5.76859608e-05,1.67119902e-04,1.78168680e-04,-1.93629317e+00,0
5,50,-3.04883902e-05,5.61935883e-05,-2.00566219e-05,6.70039505e-05,2.06790946e+00,0
5,51,-3.67878275e-05,2.06356738e-04,-1.97834206e-04,2.88227030e-04,1.74721593e+00,0
5,52,8.26387962e-05,1.74682963e-04,1.07230821e-04,2.21001713e-04,1.12891673e+00,0
5,53,9.86150931e-05,3.25025840e-05,9.67732114e-05,1.41938046e-04,3.18378104e-01,0
5,54,-4.48320566e-05,-1.38573712e-04,-9.51744773e-05,1.73984965e-04,-1.88369354e+00,0
5,55,-3.42345461e-05,-4.84495287e-05,2.99534204e-04,3.05352420e-04,-2.18593960e+00,0
5,56,-6.19644986e-07,1.45471354e-04,2.86882611e-04,3.21658097e-04,1.57505587e+00,0
5,57,-8.00137033e-05,-1.77075596e-05,1.87444576e-05,8.40660757e-05,-2.92379642e+00,0
5,58,-9.35400585e-05,-1.10919792e-04,4.18506370e-06,1.45156665e-04,-2.27139518e+00,0
5,59,8.97707104e-07,5.93446336e-05,-6.82898799e-06,5.97430037e-05,1.55567047e+00,0
5,60,1.72838557e-04,-1.20705972e-04,1.12152016e-05,2.11113427e-04,-6.09633925e-01,0
5,61,5.31568970e-05,-1.19734186e-04,-6.47004720e-05,1.46109829e-04,-1.15297864e+00,0
5,62,-9.47348575e-05,1.44998279e-04,-8.06732437e-05,1.91069009e-04,2.14952407e+00,0
5,63,1.04580476e-04,-3.91905472e-05,-1.99702389e-04,2.28810007e-04,-3.58543206e-01,0
6,0,-9.44110745e-10,5.94450561e-10,-5.05501098e-04,5.05501098e-04,2.57966316e+00,0
6,1,-1.40643801e-05,-5.93756896e-05,-8.35663359e-06,6.15882507e-05,-1.80338065e+00,0
6,2,-5.06785402e-05,-4.94739572e-05,-9.11863474e-05,1.15459676e-04,-2.36822140e+00,0
6,3,-8.16012429e-05,-7.57890712e-05,-2.99738671e-04,3.19759311e-04,-2.39310611e+00,0
6,4,-3.50708595e-05,3.89226820e-05,1.24393336e-04,1.34976451e-04,2.30418524e+00,0
6,5,3.30307660e-05,1.10916312e-04,-8.97492060e-05,1.46452653e-04,1.28136003e+00,0
6,6,5.71996766e-05,-7.00047812e-06,8.43967146e-05,1.02194007e-04,-1.21781050e-01,0
6,7,5.72874733e-05,-1.86138619e-04,3.60118641e-04,4.09407958e-04,-1.27222843e+00,0
6,8,1.91393751e-05,-1.14605029e-04,7.44769422e-06,1.16430651e-04,-1.40532050e+00,0
6,9,-1.03931835e-04,2.33480488e-04,-7.39481134e-05,2.66051288e-04,1.98960251e+00,0
6,10,-6.47299635e-05,6.14123564e-05,2.67657808e-04,2.82138526e-04,2.38248894e+00,0
6,11,1.00236256e-04,-1.56382752e-04,4.77204561e-04,5.12081112e-04,-1.00079710e+00,0
6,12,1.38753688e-05,5.92041175e-05,1.93629119e-04,2.02952924e-04,1.34058629e+00,0
6,13,-6.18752322e-05,-2.05492855e-05,-2.80607956e-04,2.88082701e-04,-2.82094493e+00,0
6,14,3.38000104e-05,-1.17657658e-04,-4.04194070e-04,4.22325243e-04,-1.29105507e+00,0
6,15,1.01384356e-04,-1.74524146e-05,-1.85171810e-04,2.11830058e-04,-1.70470379e-01,0
6,16,5.87220456e-05,7.25317250e-06,-2.22709805e-04,2.30435554e-04,1.22894571e-01,0
6,17,-6.40284088e-05,2.48147538e-05,-1.25675437e-04,1.43212166e-04,2.77185751e+00,0
6,18,-7.60698611e-05,8.66373963e-05,1.35204949e-04,1.77688042e-04,2.29133743e+00,0
6,19,-6.33080066e-06,3.80123807e-05,3.14380319e-04,3.16733334e-04,1.73582736e+00,0
6,20,3.76560825e-05,-5.15984118e-05,3.14874542e-04,3.21288583e-04,-9.40354598e-01,0
6,21,4.22205231e-05,-1.33645753e-05,-1.15063461e-04,1.23291462e-04,-3.06563150e-01,0
6,22,9.92992139e-06,7.56256309e-05,-3.93608414e-04,4.00930696e-04,1.44023955e+00,0
6,23,2.32071787e-06,6.35171983e-05,-3.93507125e-04,3.98607172e-04,1.53427573e+00,0
6,24,4.00434975e-05,-9.28558299e-05,-2.65863163e-04,2.84444913e-04,-1.16364906e+00,0
6,25,5.13167392e-06,-5.80672789e-05,-1.21315926e-04,1.34594565e-04,-1.48265070e+00,0
6,26,-7.92182133e-05,8.98608552e-05,1.80772800e-04,2.16862407e-04,2.29333266e+00,0
6,27,-5.92250072e-05,3.24335775e-05,8.25167204e-05,1.06623391e-04,2.64056841e+00,0
6,28,-5.67670720e-05,1.10436834e-05,-1.62314428e-04,1.72309132e-04,2.94944888e+00,0
6,29,-1.45578949e-04,2.05078231e-04,-3.06442672e-04,3.96430855e-04,2.18811599e+00,0
6,30,-1.48424214e-04,2.10447071e-04,-1.91376251e-04,3.20846671e-04,2.18505746e+00,0
6,31,-4.45166865e-05,2.07988251e-05,-2.45798965e-04,2.50662039e-04,2.70451603e+00,0
6,32,-5.10825583e-09,3.22451818e-09,-2.05702813e-04,2.05702813e-04,2.57852114e+00,0
6,33,4.45071190e-05,-2.07917882e-05,-2.45797743e-04,2.50658558e-04,-4.37029287e-01,0
6,34,1.48415014e-04,-2.10441381e-04,-1.91373623e-04,3.20837116e-04,-9.56551654e-01,0
6,35,1.45571315e-04,-2.05072752e-04,-3.06439506e-04,3.96422769e-04,-9.53488803e-01,0
6,36,5.67607072e-05,-1.10400797e-05,-1.62310451e-04,1.72303058e-04,-1.92103622e-01,0
6,37,5.92208089e-05,-3.24308616e-05,8.25205191e-05,1.06623173e-04,-5.01018825e-01,0
6,38,7.92158887e-05,-8.98601355e-05,1.80776088e-04,2.16864001e-04,-8.48270577e-01,0
6,39,-5.13171519e-06,5.80666686e-05,-1.21313104e-04,1.34591760e-04,1.65894358e+00,0
6,40,-4.00414799e-05,9.28536002e-05,-2.65862505e-04,2.84443286e-04,1.97793400e+00,0
6,41,-2.31683739e-06,-6.35209007e-05,-3.93506548e-04,3.98607170e-04,-1.60725379e+00,0
6,42,-9.92424866e-06,-7.56301437e-05,-3.93611390e-04,4.00934328e-04,-1.70127166e+00,0
6,43,-4.22138370e-05,1.33587571e-05,-1.15065558e-04,1.23290498e-04,2.83510921e+00,0
6,44,-3.76482426e-05,5.15927938e-05,3.14868308e-04,3.21280652e-04,2.20119076e+00,0
6,45,6.33862782e-06,-3.80188789e-05,3.14376090e-04,3.16730073e-04,-1.40559268e+00,0
6,46,7.60780116e-05,-8.66427993e-05,1.35197017e-04,1.77688131e-04,-8.50233019e-01,0
6,47,6.40356480e-05,-2.48204647e-05,-1.25680593e-04,1.43220917e-04,-3.69774591e-01,0
6,48,-5.87152820e-05,-7.25727059e-06,-2.22717410e-04,2.30441309e-04,-3.01861532e+00,0
6,49,-1.01379046e-04,1.74485831e-05,-1.85176558e-04,2.11831352e-04,2.97115022e+00,0
6,50,-3.37957522e-05,1.17655490e-04,-4.04199650e-04,4.22329639e-04,1.85050904e+00,0
6,51,6.18779239e-05,2.05478211e-05,-2.80611266e-04,2.88086398e-04,3.20613399e-01,0
6,52,-1.38739759e-05,-5.92042452e-05,1.93626536e-04,2.02950401e-04,-1.80098359e+00,0
6,53,-1.00236179e-04,1.56383530e-04,4.77203280e-04,5.12080140e-04,2.14079295e+00,0
6,54,6.47288323e-05,-6.14107746e-05,2.67658533e-04,2.82138610e-04,-7.59099582e-01,0
6,55,1.03929869e-04,-2.33478062e-04,-7.39471726e-05,2.66048130e-04,-1.15199331e+00,0
6,56,-1.91421907e-05,1.14607670e-04,7.45151016e-06,1.16433958e-04,1.73629231e+00,0
6,57,-5.72905510e-05,1.86141835e-04,3.60121545e-04,4.09412405e-04,1.86937447e+00,0
6,58,-5.72031128e-05,7.00338669e-06,8.44027904e-05,1.02201148e-04,3.01976875e+00,0
6,59,-3.30339616e-05,-1.10913194e-04,-8.97451737e-05,1.46448542e-04,-1.86026678e+00,0
6,60,3.50677450e-05,-3.89202119e-05,1.24399978e-04,1.34981052e-04,-8.37420022e-01,0
6,61,8.15986367e-05,7.57914942e-05,-2.99734885e-04,3.19755672e-04,7.48518409e-01,0
6,62,5.06761755e-05,4.94756538e-05,-9.11817472e-05,1.15455732e-04,7.73411721e-01,0
6,63,1.40624403e-05,5.93774239e-05,-8.35483464e-06,6.15892358e-05,1.33824949e+00,0
7,0,1.48932672e-09,-2.79888500e-10,-1.56064125e-04,1.56064125e-04,-1.85762879e-01,0
7,1,1.10780703e-05,-1.50934932e-04,-2.64194076e-05,1.53629627e-04,-1.49753137e+00,0
7,2,-1.72511693e-04,9.78840923e-05,2.40061847e-05,1.99794586e-04,2.62548453e+00,0
7,3,2.93069785e-05,-1.15944185e-04,-6.83288747e-05,1.37734484e-04,-1.32321420e+00,0
7,4,1.07567354e-04,-2.74728815e-05,-1.85504041e-04,2.16187983e-04,-2.50056088e-01,0
7,5,-1.13406014e-05,1.77027345e-05,-6.74074544e-05,7.06099211e-05,2.14054425e+00,0
7,6,-1.21766998e-05,-1.86136913e-04,2.50320825e-04,3.12179016e-04,-1.63612122e+00,0
7,7,-2.53787321e-05,6.31317546e-05,6.48489986e-05,9.39951653e-05,1.95302247e+00,0
7,8,2.47061172e-05,1.13978021e-04,-2.79187617e-04,3.02567525e-04,1.35733652e+00,0
7,9,-8.52989709e-06,-1.15197798e-04,5.18499219e-05,1.26616374e-04,-1.64470711e+00,0
7,10,-2.52715431e-05,-1.50845335e-04,4.00611823e-04,4.28815577e-04,-1.73678762e+00,0
7,11,-4.32896826e-05,7.26616037e-05,-1.06559280e-05,8.52481910e-05,2.10810053e+00,0
7,12,-1.28236561e-04,2.29178905e-04,-7.58624611e-05,2.73354530e-04,2.08094037e+00,0
7,13,1.50775082e-05,6.04153933e-05,1.05556945e-04,1.22554558e-04,1.32622804e+00,0
7,14,2.09385985e-04,-1.06890674e-04,-4.16546148e-05,2.38753458e-04,-4.72008980e-01,0
7,15,1.91148617e-04,2.07880468e-05,-1.61412230e-04,2.51045503e-04,1.08327586e-01,0
7,16,1.29732762e-05,1.95750782e-05,-2.68818522e-04,2.69842338e-04,9.85513960e-01,0
7,17,-6.74949171e-05,-1.39531267e-04,-2.13965397e-04,2.64207739e-04,-2.02134027e+00,0
7,18,-4.51754989e-05,-8.83907563e-05,-1.20173128e-04,1.55869600e-04,-2.04327533e+00,0
7,19,-5.11206805e-05,-4.92475535e-05,9.57260467e-05,1.19172654e-04,-2.37485487e+00,0
7,20,-7.24776504e-05,9.51030194e-05,4.29391453e-05,1.27048669e-04,2.22199417e+00,0
7,21,-6.29367168e-05,1.97179074e-04,-7.99226062e-05,2.21874380e-04,1.87976033e+00,0
7,22,7.87179876e-06,1.10675859e-04,-5.91524856e-05,1.25738329e-04,1.49979109e+00,0
7,23,6.47105066e-05,7.76856122e-06,1.23024115e-04,1.39221884e-04,1.19479205e-01,0
7,24,6.84001758e-05,-8.24805233e-05,5.66986526e-05,1.21228536e-04,-8.78449730e-01,0
7,25,-5.20134145e-05,-1.39110944e-04,-1.12996689e-04,1.86615920e-04,-1.92860121e+00,0
7,26,-1.53992090e-04,-1.43239814e-05,1.29991641e-05,1.55202186e-04,-3.04884190e+00,0
7,27,-6.95819179e-05,4.02520489e-05,3.51104938e-05,8.77189689e-05,2.61714375e+00,0
7,28,3.77710428e-05,-5.09680325e-05,7.13858809e-06,6.38384794e-05,-9.33032894e-01,0
7,29,1.97050876e-05,-7.47973519e-05,2.57479129e-04,2.68846492e-04,-1.31320288e+00,0
7,30,5.91994450e-05,-3.91080461e-05,7.80713806e-04,7.83931158e-04,-5.83801334e-01,0
7,31,1.20647773e-04,-6.50707640e-05,1.00650725e-03,1.01579867e-03,-4.94625942e-01,0
7,32,7.05149384e-09,-2.08052562e-09,1.06390285e-03,1.06390285e-03,-2.86907046e-01,0
7,33,-1.20638015e-04,6.50599317e-05,1.00650562e-03,1.01579520e-03,2.64700248e+00,0
7,34,-5.91866498e-05,3.91042783e-05,7.80710356e-04,7.83926568e-04,2.55773622e+00,0
7,35,-1.96970661e-05,7.47888216e-05,2.57474900e-04,2.68839480e-04,1.82831758e+00,0
7,36,-3.77619113e-05,5.09653611e-05,7.13301742e-06,6.38303213e-05,2.20846917e+00,0
7,37,6.95868126e-05,-4.02564837e-05,3.51054026e-05,8.77228492e-05,-5.24466164e-01,0
7,38,1.53995949e-04,1.43228722e-05,1.29936558e-05,1.55205452e-04,9.27413045e-02,0
7,39,5.20144366e-05,1.39111468e-04,-1.13000504e-04,1.86618906e-04,1.21298624e+00,0
7,40,-6.84020799e-05,8.24810960e-05,5.66954372e-05,1.21228496e-04,2.26315319e+00,0
7,41,-6.47132792e-05,-7.76336854e-06,1.23023273e-04,1.39222139e-04,-3.02219762e+00,0
7,42,-7.87870132e-06,-1.10673858e-04,-5.91519876e-05,1.25736766e-04,-1.64186489e+00,0
7,43,6.29310341e-05,-1.97170587e-04,-7.99198865e-05,2.21864247e-04,-1.26184602e+00,0
7,44,7.24675747e-05,-9.51001382e-05,4.29434227e-05,1.27042210e-04,-9.19650905e-01,0
7,45,5.11135303e-05,4.92572700e-05,9.57316352e-05,1.19178092e-04,7.66906244e-01,0
7,46,4.51646213e-05,8.83938446e-05,-1.20166314e-04,1.55862946e-04,1.09842906e+00,0
7,47,6.74878873e-05,1.39540062e-04,-2.13958525e-04,2.64205023e-04,1.12031792e+00,0
7,48,-1.29827031e-05,-1.95723908e-05,-2.68811108e-04,2.69835211e-04,-2.15647647e+00,0
7,49,-1.91154213e-04,-2.07818302e-05,-1.61405847e-04,2.51045145e-04,-3.03330036e+00,0
7,50,-2.09392387e-04,1.06892551e-04,-4.16484360e-05,2.38758836e-04,2.66958894e+00,0
7,51,-1.50809031e-05,-6.04125643e-05,1.05561458e-04,1.22557468e-04,-1.81542851e+00,0
7,52,1.28233809e-04,-2.29178009e-04,-7.58587606e-05,2.73351461e-04,-1.06065977e+00,0
7,53,4.32886462e-05,-7.26620794e-05,-1.06540893e-05,8.52478404e-05,-1.03350553e+00,0
7,54,2.52721532e-05,1.50845288e-04,4.00612444e-04,4.28816177e-04,1.40480105e+00,0
7,55,8.53084759e-06,1.15194803e-04,5.18488089e-05,1.26613258e-04,1.49687543e+00,0
7,56,-2.47031048e-05,-1.13978799e-04,-2.79190109e-04,3.02569871e-04,-1.78422948e+00,0
7,57,2.53809368e-05,-6.31360787e-05,6.48452531e-05,9.39960809e-05,-1.18856382e+00,0
7,58,1.21808290e-05,1.86135738e-04,2.50315836e-04,3.12174476e-04,1.50544893e+00,0
7,59,1.13432044e-05,-1.77071507e-05,-6.74127460e-05,7.06164980e-05,-1.00105745e+00,0
7,60,-1.07563280e-04,2.74717018e-05,-1.85509977e-04,2.16190900e-04,2.89153778e+00,0
7,61,-2.93046599e-05,1.15940509e-04,-6.83338686e-05,1.37733374e-04,1.81836719e+00,0
7,62,1.72515122e-04,-9.78849707e-05,2.40018972e-05,1.99797462e-04,-5.16103442e-01,0
7,63,-1.10762235e-05,1.50932034e-04,-2.64217783e-05,1.53627055e-04,1.64405052e+00,0
8,0,-1.53079396e-09,7.46994962e-10,4.38621442e-04,4.38621442e-04,2.68760819e+00,0
8,1,-5.55539504e-05,-1.65162871e-04,-1.48641890e-04,2.29040230e-04,-1.89526714e+00,0
8,2,-4.83366115e-05,-3.29493151e-06,-1.18551401e-04,1.28069197e-04,-3.07353157e+00,0
8,3,1.06416986e-04,1.10263015e-04,1.18072800e-04,1.93452045e-04,8.03146110e-01,0
8,4,7.07009308e-05,7.29672013e-05,-1.25980964e-04,1.61845721e-04,8.01171198e-01,0
8,5,-9.93980194e-06,-1.45474204e-04,2.36177390e-04,2.77563152e-04,-1.63901720e+00,0
8,6,-4.81952903e-05,-1.14605387e-04,-1.75877667e-04,2.15383691e-04,-1.96887689e+00,0
8,7,-7.05795869e-05,1.13976993e-04,-3.84054214e-04,4.06779882e-04,2.12524590e+00,0
8,8,2.27056029e-05,-5.45025211e-05,6.81673520e-05,9.01823546e-05,-1.17606432e+00,0
8,9,1.11890599e-05,-1.67994509e-04,7.12148201e-05,1.82808372e-04,-1.50429083e+00,0
8,10,-1.28136734e-04,1.42334822e-04,6.72117754e-06,1.91633500e-04,2.30374880e+00,0
8,11,-4.59723850e-05,1.26433220e-04,-1.12151217e-04,1.75147694e-04,1.91954406e+00,0
8,12,1.89394495e-04,-1.17502197e-04,1.25681840e-04,2.55876857e-04,-5.55291674e-01,0
8,13,7.78204507e-05,-3.58450668e-05,1.83471433e-04,2.02491131e-04,-4.31644094e-01,0
8,14,-9.00628541e-05,3.03124654e-05,-1.76346590e-04,2.00320451e-04,2.81693183e+00,0
