x,y,z,winding,filament_id,J_mag
40,16,0,-6.283185,0,1.35910637e-04
40,17,0,6.283185,0,1.32474288e-04
40,18,0,-6.283185,0,1.20914489e-04
40,27,0,-6.283185,0,6.63453062e-05
40,36,0,-6.283185,0,6.63450929e-05
40,45,0,-6.283185,0,1.20914294e-04
40,46,0,6.283185,0,1.32474180e-04
40,47,0,-6.283185,0,1.35911460e-04
40,49,0,-6.283185,0,1.71873328e-04
40,51,0,6.283185,0,1.20417828e-04
40,56,0,6.283185,0,1.51362467e-04
40,58,0,6.283185,0,1.49262661e-04
40,60,0,6.283185,0,1.78154705e-04
40,61,0,-6.283185,0,2.35059750e-04
41,2,0,6.283185,0,2.67694213e-04
41,4,0,6.283185,0,2.30251546e-04
41,5,0,-6.283185,0,1.37035274e-04
41,11,0,-6.283185,0,1.94381434e-04
41,15,0,6.283185,0,1.84022707e-04
41,18,0,6.283185,0,1.32092829e-04
41,26,0,6.283185,0,1.97305276e-04
41,32,0,-6.283185,0,1.57930624e-04
41,37,0,6.283185,0,1.97304407e-04
41,45,0,6.283185,0,1.32092782e-04
41,48,0,6.283185,0,1.84023057e-04
41,52,0,-6.283185,0,1.94380872e-04
41,58,0,-6.283185,0,1.37034182e-04
41,59,0,6.283185,0,2.30252257e-04
41,61,0,6.283185,0,2.67693598e-04
42,3,0,-6.283185,0,3.37442463e-04
42,5,0,-6.283185,0,1.40611374e-04
42,6,0,6.283185,0,1.44910371e-04
42,10,0,6.283185,0,1.36971297e-04
42,12,0,-6.283185,0,1.69198912e-04
42,17,0,-6.283185,0,2.01912433e-04
42,32,0,-6.283185,0,2.07806297e-04
42,46,0,-6.283185,0,2.01912305e-04
42,51,0,-6.283185,0,1.69199063e-04
42,53,0,6.283185,0,1.36970873e-04
42,57,0,6.283185,0,1.44910014e-04
42,58,0,-6.283185,0,1.40610915e-04
42,60,0,-6.283185,0,3.37442424e-04
43,7,0,6.283185,0,1.65172591e-04
43,8,0,-6.283185,0,1.82857028e-04
43,10,0,-6.283185,0,1.64519249e-04
43,11,0,6.283185,0,8.32639408e-05
43,13,0,6.283185,0,1.45636777e-04
43,19,0,-6.283185,0,1.72919934e-04
43,31,0,6.283185,0,2.42738161e-04
43,44,0,-6.283185,0,1.72919439e-04
43,50,0,6.283185,0,1.45636258e-04
43,52,0,6.283185,0,8.32644280e-05
43,53,0,-6.283185,0,1.64518901e-04
43,55,0,-6.283185,0,1.82857258e-04
43,56,0,6.283185,0,1.65172244e-04
44,2,0,6.283185,0,2.13046080e-04
44,4,0,6.283185,0,2.67132314e-04
44,12,0,6.283185,0,1.17288442e-04
44,13,0,-6.283185,0,1.70423531e-04
44,16,0,-6.283185,0,9.86586569e-05
44,17,0,6.283185,0,1.57403572e-04
44,20,0,6.283185,0,2.17288892e-04
44,43,0,6.283185,0,2.17289137e-04
44,46,0,6.283185,0,1.57403564e-04
44,47,0,-6.283185,0,9.86586874e-05
44,50,0,-6.283185,0,1.70423401e-04
44,51,0,6.283185,0,1.17288052e-04
44,59,0,6.283185,0,2.67132298e-04
44,61,0,6.283185,0,2.13046588e-04
45,3,0,-6.283185,0,1.89499740e-04
45,5,0,-6.283185,0,2.80550624e-04
45,7,0,-6.283185,0,2.28502361e-04
45,14,0,6.283185,0,2.19009923e-04
45,16,0,6.283185,0,9.37353792e-05
45,17,0,-6.283185,0,1.37013713e-04
45,20,0,6.283185,0,1.40988425e-04
45,21,0,-6.283185,0,1.68854852e-04
45,32,0,-6.283185,0,2.48762362e-04
45,42,0,-6.283185,0,1.68854790e-04
45,43,0,6.283185,0,1.40988565e-04
45,46,0,-6.283185,0,1.37013774e-04
45,47,0,6.283185,0,9.37354615e-05
45,49,0,6.283185,0,2.19009984e-04
45,56,0,-6.283185,0,2.28502594e-04
45,58,0,-6.283185,0,2.80550444e-04
45,60,0,-6.283185,0,1.89499615e-04
46,0,0,-6.283185,0,2.83785374e-04
46,4,0,6.283185,0,1.34800469e-04
46,8,0,6.283185,0,2.15934375e-04
46,15,0,-6.283185,0,1.10542331e-04
46,18,0,-6.283185,0,1.09505120e-04
46,23,0,6.283185,0,2.15405483e-04
46,28,0,6.283185,0,2.12589661e-04
46,31,0,-6.283185,0,1.79224928e-04
46,35,0,6.283185,0,2.12589731e-04
46,40,0,6.283185,0,2.15405684e-04
46,45,0,-6.283185,0,1.09505140e-04
46,48,0,-6.283185,0,1.10542173e-04
46,55,0,6.283185,0,2.15934862e-04
46,59,0,6.283185,0,1.34799983e-04
47,2,0,-6.283185,0,2.77797971e-04
47,12,0,-6.283185,0,2.19485813e-04
47,14,0,6.283185,0,9.10062078e-05
47,16,0,6.283185,0,1.92857238e-04
47,20,0,6.283185,0,1.89735563e-04
47,22,0,-6.283185,0,1.32919972e-04
47,41,0,-6.283185,0,1.32920063e-04
47,43,0,6.283185,0,1.89735631e-04
47,47,0,6.283185,0,1.92857095e-04
47,49,0,6.283185,0,9.10060179e-05
47,51,0,-6.283185,0,2.19485949e-04
47,61,0,-6.283185,0,2.77797920e-04
48,3,0,6.283185,0,1.74273045e-04
48,15,0,-6.283185,0,1.46308777e-04
48,18,0,-6.283185,0,1.28262173e-04
48,21,0,-6.283185,0,2.00677503e-04
48,27,0,-6.283185,0,2.72772762e-04
48,28,0,6.283185,0,2.71264002e-04
48,35,0,6.283185,0,2.71263766e-04
48,36,0,-6.283185,0,2.72773256e-04
48,42,0,-6.283185,0,2.00677325e-04
48,45,0,-6.283185,0,1.28262332e-04
48,48,0,-6.283185,0,1.46308842e-04
48,60,0,6.283185,0,1.74273206e-04
49,0,0,6.283185,0,1.36893998e-04
49,1,0,6.283185,0,1.64040110e-04
49,10,0,-6.283185,0,2.06964244e-04
49,14,0,-6.283185,0,5.86583398e-05
49,15,0,6.283185,0,9.25023609e-05
49,16,0,6.283185,0,1.57979950e-04
49,19,0,6.283185,0,2.23861143e-04
49,23,0,6.283185,0,3.19128129e-04
49,27,0,6.283185,0,9.30213908e-05
49,28,0,-6.283185,0,1.05632999e-04
49,35,0,-6.283185,0,1.05632750e-04
49,36,0,6.283185,0,9.30218715e-05
49,40,0,6.283185,0,3.19128110e-04
49,44,0,6.283185,0,2.23861076e-04
49,47,0,6.283185,0,1.57980026e-04
49,48,0,6.283185,0,9.25018258e-05
49,49,0,-6.283185,0,5.86584073e-05
49,53,0,-6.283185,0,2.06964308e-04
49,62,0,6.283185,0,1.64040063e-04
50,0,0,-6.283185,0,1.56076333e-04
50,2,0,-6.283185,0,2.06299580e-04
50,4,0,-6.283185,0,2.25708270e-04
50,8,0,6.283185,0,9.72250034e-05
50,11,0,6.283185,0,2.23479874e-04
50,13,0,6.283185,0,1.77358639e-04
50,16,0,-6.283185,0,1.45337403e-04
50,18,0,-6.283185,0,1.82169050e-04
50,20,0,-6.283185,0,1.79650638e-04
50,25,0,-6.283185,0,2.05125883e-04
50,32,0,-6.283185,0,1.99456248e-04
50,38,0,-6.283185,0,2.05125969e-04
50,43,0,-6.283185,0,1.79650689e-04
50,45,0,-6.283185,0,1.82169031e-04
50,47,0,-6.283185,0,1.45337300e-04
50,50,0,6.283185,0,1.77358712e-04
50,52,0,6.283185,0,2.23479749e-04
50,55,0,6.283185,0,9.72253794e-05
50,59,0,-6.283185,0,2.25708083e-04
50,61,0,-6.283185,0,2.06299704e-04
51,9,0,-6.283185,0,1.23009581e-04
51,14,0,-6.283185,0,1.86804165e-04
51,19,0,6.283185,0,2.09818287e-04
51,23,0,6.283185,0,2.63825356e-04
51,27,0,6.283185,0,3.71896732e-04
51,31,0,6.283185,0,7.99261300e-05
51,36,0,6.283185,0,3.71896698e-04
51,40,0,6.283185,0,2.63825418e-04
51,44,0,6.283185,0,2.09818425e-04
51,49,0,-6.283185,0,1.86804123e-04
51,54,0,-6.283185,0,1.23009703e-04
52,0,0,6.283185,0,8.09472116e-05
52,1,0,6.283185,0,9.82986770e-05
52,4,0,6.283185,0,1.09188518e-04
52,8,0,6.283185,0,1.75072226e-04
52,11,0,6.283185,0,2.06002735e-04
52,12,0,-6.283185,0,2.14277280e-04
52,15,0,6.283185,0,1.50028951e-04
52,20,0,6.283185,0,1.66580935e-04
52,21,0,-6.283185,0,1.43564106e-04
52,24,0,-6.283185,0,1.39007911e-04
52,30,0,-6.283185,0,1.11809126e-04
52,33,0,-6.283185,0,1.11809148e-04
52,39,0,-6.283185,0,1.39007946e-04
52,42,0,-6.283185,0,1.43564064e-04
52,43,0,6.283185,0,1.66581083e-04
52,48,0,6.283185,0,1.50028996e-04
52,51,0,-6.283185,0,2.14277295e-04
52,52,0,6.283185,0,2.06002895e-04
52,55,0,6.283185,0,1.75072075e-04
52,59,0,6.283185,0,1.09188137e-04
52,62,0,6.283185,10,9.82990165e-05
53,3,0,6.283185,0,1.10380990e-04
53,6,0,-6.283185,0,1.82234380e-04
53,8,0,-6.283185,0,1.77002547e-04
53,9,0,-6.283185,0,2.08602819e-04
53,13,0,6.283185,0,2.03995573e-04
53,21,0,-6.283185,0,1.65782366e-04
53,22,0,6.283185,0,1.82550035e-04
53,24,0,-6.283185,0,1.27910467e-04
53,27,0,6.283185,0,3.58912995e-04
53,32,0,6.283185,0,8.70286678e-05
53,36,0,6.283185,0,3.58912958e-04
53,39,0,-6.283185,0,1.27910971e-04
53,41,0,6.283185,0,1.82549815e-04
53,42,0,-6.283185,0,1.65782414e-04
53,50,0,6.283185,0,2.03995505e-04
53,54,0,-6.283185,0,2.08602948e-04
53,55,0,-6.283185,0,1.77002465e-04
53,57,0,-6.283185,0,1.82234286e-04
53,60,0,6.283185,0,1.10380964e-04
54,0,0,-6.283185,11,1.14390988e-04
54,2,0,-6.283185,0,1.60537870e-04
54,4,0,-6.283185,0,1.68586607e-04
54,8,0,6.283185,0,1.73417156e-04
54,10,0,6.283185,0,2.57488262e-04
54,14,0,-6.283185,0,1.38308338e-04
54,17,0,-6.283185,12,1.69485224e-04
54,18,0,6.283185,12,1.57556826e-04
54,22,0,6.283185,0,2.11038070e-04
54,28,0,6.283185,0,2.56626571e-04
54,31,0,-6.283185,0,9.22157070e-05
54,35,0,6.283185,0,2.56626722e-04
54,41,0,6.283185,0,2.11038094e-04
54,45,0,6.283185,13,1.57556703e-04
54,46,0,-6.283185,13,1.69485127e-04
54,49,0,-6.283185,0,1.38308345e-04
54,53,0,6.283185,0,2.57488291e-04
54,55,0,6.283185,0,1.73417174e-04
54,59,0,-6.283185,0,1.68586787e-04
54,61,0,-6.283185,0,1.60537665e-04
55,3,0,6.283185,0,1.05581323e-04
55,5,0,6.283185,0,1.59664326e-04
55,7,0,6.283185,0,1.35382292e-04
55,9,0,-6.283185,0,1.76477300e-04
55,12,0,-6.283185,0,2.05735060e-04
55,20,0,-6.283185,0,1.13373328e-04
55,24,0,-6.283185,0,1.87909821e-04
55,32,0,-6.283185,0,2.04211778e-04
55,39,0,-6.283185,0,1.87909680e-04
55,43,0,-6.283185,0,1.13373418e-04
55,51,0,-6.283185,0,2.05734939e-04
55,54,0,-6.283185,0,1.76477170e-04
55,56,0,6.283185,0,1.35382403e-04
55,58,0,6.283185,0,1.59664198e-04
55,60,0,6.283185,0,1.05581464e-04
56,0,0,6.283185,0,8.55283621e-05
56,1,0,6.283185,0,1.14388079e-04
56,21,0,6.283185,0,1.63080020e-04
56,27,0,6.283185,14,4.18752850e-04
56,36,0,6.283185,15,4.18752851e-04
56,42,0,6.283185,0,1.63079958e-04
56,62,0,6.283185,0,1.14387974e-04
57,0,0,-6.283185,0,1.33115952e-04
57,2,0,-6.283185,0,1.65996890e-04
57,4,0,-6.283185,0,1.83032154e-04
57,6,0,-6.283185,0,1.96699929e-04
57,11,0,6.283185,0,2.43780577e-04
57,13,0,6.283185,0,2.15297151e-04
57,20,0,-6.283185,0,9.95079557e-05
57,23,0,6.283185,16,1.55638722e-04
57,25,0,-6.283185,17,1.71804986e-04
57,29,0,-6.283185,0,1.60393806e-04
57,32,0,6.283185,0,2.76827624e-04
57,34,0,-6.283185,0,1.60393833e-04
57,38,0,-6.283185,18,1.71804997e-04
57,40,0,6.283185,19,1.55638639e-04
57,43,0,-6.283185,0,9.95079175e-05
57,50,0,6.283185,0,2.15297099e-04
57,52,0,6.283185,0,2.43780608e-04
57,57,0,-6.283185,0,1.96699821e-04
57,59,0,-6.283185,0,1.83032347e-04
57,61,0,-6.283185,0,1.65996658e-04
58,5,0,6.283185,0,1.41394958e-04
58,7,0,6.283185,0,2.23689148e-04
58,10,0,-6.283185,0,2.10461862e-04
58,12,0,-6.283185,0,1.96814147e-04
58,14,0,-6.283185,0,1.68769230e-04
58,17,0,6.283185,0,2.01308721e-04
58,20,0,6.283185,0,1.21428410e-04
58,21,0,-6.283185,0,1.44635158e-04
58,27,0,6.283185,0,2.47608676e-04
58,32,0,-6.283185,0,1.90987228e-04
58,36,0,6.283185,0,2.47608652e-04
58,42,0,-6.283185,0,1.44635174e-04
58,43,0,6.283185,0,1.21428348e-04
58,46,0,6.283185,0,2.01308715e-04
58,49,0,-6.283185,0,1.68769231e-04
58,51,0,-6.283185,0,1.96814224e-04
58,53,0,-6.283185,0,2.10461832e-04
58,56,0,6.283185,0,2.23689097e-04
58,58,0,6.283185,0,1.41395066e-04
59,0,0,6.283185,0,1.67889309e-04
59,1,0,6.283185,0,1.84293206e-04
59,4,0,6.283185,0,1.53702928e-04
59,6,0,-6.283185,0,1.87660789e-04
59,8,0,-6.283185,0,2.20922868e-04
59,12,0,6.283185,0,1.37566229e-04
59,15,0,-6.283185,0,1.90556131e-04
59,17,0,-6.283185,0,1.69946686e-04
59,23,0,6.283185,0,2.66852264e-04
59,26,0,-6.283185,0,2.62364095e-04
59,29,0,6.283185,0,3.05396817e-04
59,31,0,-6.283185,0,1.67367524e-04
59,34,0,6.283185,0,3.05396832e-04
59,37,0,-6.283185,0,2.62364134e-04
59,40,0,6.283185,0,2.66852334e-04
59,46,0,-6.283185,0,1.69946637e-04
59,48,0,-6.283185,0,1.90556131e-04
59,51,0,6.283185,0,1.37566224e-04
59,55,0,-6.283185,0,2.20922762e-04
59,57,0,-6.283185,0,1.87660786e-04
59,59,0,6.283185,0,1.53702912e-04
59,62,0,6.283185,20,1.84293075e-04
60,0,0,-6.283185,0,1.88380406e-04
60,3,0,-6.283185,0,2.19771046e-04
60,7,0,6.283185,0,2.14355021e-04
60,10,0,6.283185,0,1.41633286e-04
60,14,0,6.283185,0,1.73504964e-04
60,16,0,6.283185,0,2.15579429e-04
60,20,0,6.283185,0,2.24041026e-04
60,24,0,-6.283185,0,1.91416848e-04
60,39,0,-6.283185,0,1.91416738e-04
60,43,0,6.283185,0,2.24041133e-04
60,47,0,6.283185,0,2.15579368e-04
60,49,0,6.283185,0,1.73504982e-04
60,53,0,6.283185,0,1.41633314e-04
60,56,0,6.283185,0,2.14354917e-04
60,60,0,-6.283185,0,2.19770859e-04
61,1,0,6.283185,0,2.09112548e-04
61,4,0,6.283185,0,2.10785679e-04
61,6,0,-6.283185,0,1.13649081e-04
61,13,0,-6.283185,0,1.15158901e-04
61,14,0,6.283185,0,1.51719839e-04
61,15,0,-6.283185,0,1.91887165e-04
61,18,0,-6.283185,0,1.44890963e-04
61,27,0,6.283185,0,3.08811341e-04
61,32,0,-6.283185,0,2.79919949e-04
61,36,0,6.283185,0,3.08811222e-04
61,45,0,-6.283185,0,1.44890879e-04
61,48,0,-6.283185,0,1.91887149e-04
61,49,0,6.283185,0,1.51719831e-04
61,50,0,-6.283185,0,1.15158897e-04
61,57,0,-6.283185,0,1.13649146e-04
61,59,0,6.283185,0,2.10785617e-04
61,62,0,6.283185,0,2.09112572e-04
62,0,0,-6.283185,0,1.87806344e-04
62,3,0,-6.283185,0,2.46711679e-04
62,5,0,-6.283185,0,1.71449684e-04
62,9,0,-6.283185,21,1.15562157e-04
62,10,0,6.283185,21,1.30928551e-04
62,21,0,6.283185,22,2.96817899e-04
62,23,0,-6.283185,23,1.49560683e-04
62,27,0,6.283185,0,3.48935131e-04
62,32,0,-6.283185,0,3.87194941e-04
62,36,0,6.283185,0,3.48935205e-04
62,40,0,-6.283185,24,1.49560555e-04
62,42,0,6.283185,25,2.96817893e-04
62,53,0,6.283185,26,1.30928681e-04
62,54,0,-6.283185,26,1.15562232e-04
62,58,0,-6.283185,0,1.71449589e-04
62,60,0,-6.283185,0,2.46711769e-04
0,2,1,6.283185,0,1.48970049e-04
0,12,1,-6.283185,0,1.49601640e-04
0,14,1,-6.283185,0,1.13405194e-04
0,16,1,6.283185,0,1.92065298e-04
0,20,1,-6.283185,0,2.44029123e-04
0,21,1,6.283185,0,2.24979373e-04
0,42,1,6.283185,0,2.24979354e-04
0,43,1,-6.283185,0,2.44029208e-04
0,47,1,6.283185,0,1.92065319e-04
0,49,1,-6.283185,0,1.13405153e-04
0,51,1,-6.283185,0,1.49601632e-04
0,61,1,6.283185,0,1.48969995e-04
1,4,1,-6.283185,0,1.51035066e-04
1,13,1,6.283185,0,1.69020663e-04
1,19,1,6.283185,0,2.36668186e-04
1,27,1,6.283185,0,1.00223539e-04
1,36,1,6.283185,0,1.00223647e-04
1,44,1,6.283185,0,2.36668110e-04
1,50,1,6.283185,0,1.69020544e-04
1,59,1,-6.283185,0,1.51035353e-04
2,5,1,6.283185,0,1.53905094e-04
2,15,1,-6.283185,0,1.96959101e-04
2,17,1,-6.283185,0,2.42528296e-04
2,22,1,6.283185,0,2.21279029e-04
2,28,1,-6.283185,0,1.75815613e-04
2,30,1,6.283185,0,1.95717903e-04
2,31,1,-6.283185,0,1.78642506e-04
2,33,1,6.283185,0,1.95718038e-04
2,35,1,-6.283185,0,1.75815061e-04
2,41,1,6.283185,0,2.21278782e-04
2,46,1,-6.283185,0,2.42528389e-04
2,48,1,-6.283185,0,1.96958904e-04
2,58,1,6.283185,0,1.53904992e-04
3,7,1,-6.283185,0,1.60088936e-04
3,11,1,-6.283185,0,1.47738960e-04
3,13,1,6.283185,0,1.92497539e-04
3,16,1,6.283185,0,2.15937084e-04
3,19,1,-6.283185,0,1.51683804e-04
3,26,1,-6.283185,0,1.66746531e-04
3,37,1,-6.283185,0,1.66746469e-04
3,44,1,-6.283185,0,1.51683833e-04
3,47,1,6.283185,0,2.15936681e-04
3,50,1,6.283185,0,1.92497625e-04
3,52,1,-6.283185,0,1.47739053e-04
3,56,1,-6.283185,0,1.60089050e-04
4,0,1,6.283185,0,1.01106948e-04
4,8,1,6.283185,0,1.99866937e-04
4,11,1,6.283185,0,1.84712127e-04
4,13,1,-6.283185,0,1.74656632e-04
4,15,1,-6.283185,0,2.01366474e-04
4,18,1,6.283185,0,1.72174898e-04
4,20,1,6.283185,0,1.81932573e-04
4,21,1,-6.283185,0,1.83370349e-04
4,23,1,-6.283185,0,2.19773575e-04
4,25,1,6.283185,0,2.07000297e-04
4,28,1,6.283185,0,2.42122785e-04
4,29,1,-6.283185,0,2.47859230e-04
4,32,1,6.283185,0,3.37444001e-04
4,34,1,-6.283185,0,2.47859239e-04
4,35,1,6.283185,0,2.42123358e-04
4,38,1,6.283185,0,2.07000255e-04
4,40,1,-6.283185,0,2.19773716e-04
4,42,1,-6.283185,0,1.83370291e-04
4,43,1,6.283185,0,1.81932523e-04
4,45,1,6.283185,0,1.72174863e-04
4,48,1,-6.283185,0,2.01366679e-04
4,50,1,-6.283185,0,1.74656431e-04
4,52,1,6.283185,0,1.84712245e-04
4,55,1,6.283185,0,1.99866950e-04
5,2,1,-6.283185,0,7.97879702e-05
5,7,1,-6.283185,0,1.53919690e-04
5,10,1,-6.283185,0,1.91084915e-04
5,12,1,6.283185,0,1.79072038e-04
5,14,1,6.283185,0,1.91462835e-04
5,20,1,-6.283185,0,1.35929170e-04
5,22,1,6.283185,0,1.90115127e-04
5,27,1,-6.283185,0,2.42274942e-04
5,36,1,-6.283185,0,2.42274986e-04
5,41,1,6.283185,0,1.90115283e-04
5,43,1,-6.283185,0,1.35928831e-04
5,49,1,6.283185,0,1.91462581e-04
5,51,1,6.283185,0,1.79072243e-04
5,53,1,-6.283185,0,1.91084782e-04
5,56,1,-6.283185,0,1.53919783e-04
5,61,1,-6.283185,0,7.97877587e-05
6,3,1,6.283185,0,1.18389461e-04
6,6,1,6.283185,0,1.46612771e-04
6,9,1,6.283185,0,2.19789450e-04
6,10,1,-6.283185,0,1.86805277e-04
6,13,1,-6.283185,0,1.77584248e-04
6,24,1,-6.283185,0,1.99680967e-04
6,29,1,6.283185,0,2.73342460e-04
6,30,1,-6.283185,0,2.96706992e-04
6,31,1,6.283185,0,3.18730750e-04
6,33,1,-6.283185,0,2.96706633e-04
6,34,1,6.283185,0,2.73342361e-04
6,39,1,-6.283185,0,1.99681251e-04
6,50,1,-6.283185,0,1.77584508e-04
6,53,1,-6.283185,0,1.86805193e-04
6,54,1,6.283185,0,2.19789317e-04
6,57,1,6.283185,0,1.46612830e-04
6,60,1,6.283185,0,1.18389295e-04
7,0,1,-6.283185,0,7.76588614e-05
7,7,1,-6.283185,0,1.61717864e-04
7,23,1,6.283185,0,1.99300025e-04
7,26,1,6.283185,0,2.12535903e-04
7,28,1,-6.283185,0,2.78007898e-04
7,29,1,6.283185,0,2.93294232e-04
7,32,1,-6.283185,0,1.87648673e-04
7,34,1,6.283185,0,2.93294321e-04
7,35,1,-6.283185,0,2.78007901e-04
7,37,1,6.283185,0,2.12535461e-04
7,40,1,6.283185,0,1.99300304e-04
7,56,1,-6.283185,0,1.61717764e-04
8,5,1,-6.283185,0,9.43648096e-05
8,9,1,6.283185,0,2.76460878e-04
8,11,1,6.283185,0,1.73676238e-04
8,26,1,-6.283185,0,2.23305731e-04
8,27,1,6.283185,0,2.04353786e-04
8,29,1,-6.283185,0,9.56980429e-05
8,32,1,6.283185,0,6.76797630e-05
8,34,1,-6.283185,0,9.56980698e-05
8,36,1,6.283185,0,2.04353549e-04
8,37,1,-6.283185,0,2.23305320e-04
8,52,1,6.283185,0,1.73676474e-04
8,54,1,6.283185,0,2.76461015e-04
8,58,1,-6.283185,0,9.43652598e-05
9,4,1,6.283185,0,1.15202386e-04
9,11,1,-6.283185,0,1.49525110e-04
9,15,1,6.283185,0,2.08571230e-04
9,17,1,-6.283185,0,1.31449922e-04
9,19,1,6.283185,0,8.30252855e-05
9,20,1,-6.283185,0,9.61087958e-05
9,43,1,-6.283185,0,9.61091629e-05
9,44,1,6.283185,0,8.30255320e-05
9,46,1,-6.283185,0,1.31449870e-04
9,48,1,6.283185,0,2.08570874e-04
9,52,1,-6.283185,0,1.49525426e-04
9,59,1,6.283185,0,1.15201911e-04
10,4,1,-6.283185,0,1.47688230e-04
10,14,1,-6.283185,0,2.69742477e-04
10,17,1,6.283185,0,1.41690470e-04
10,27,1,6.283185,0,2.78111927e-04
10,29,1,-6.283185,0,2.62885499e-04
10,30,1,6.283185,0,2.42041122e-04
10,32,1,-6.283185,0,2.12301686e-04
10,33,1,6.283185,0,2.42041001e-04
10,34,1,-6.283185,0,2.62885561e-04
10,36,1,6.283185,0,2.78112290e-04
10,46,1,6.283185,0,1.41690013e-04
10,49,1,-6.283185,0,2.69742609e-04
10,59,1,-6.283185,0,1.47688102e-04
11,5,1,6.283185,0,1.56872883e-04
11,18,1,-6.283185,0,1.48678401e-04
11,25,1,-6.283185,0,1.54593751e-04
11,29,1,6.283185,0,1.89460998e-04
11,31,1,-6.283185,0,1.89508438e-04
11,34,1,6.283185,0,1.89461224e-04
11,38,1,-6.283185,0,1.54593888e-04
11,45,1,-6.283185,0,1.48678399e-04
11,58,1,6.283185,0,1.56873150e-04
12,0,1,-6.283185,0,1.05698575e-04
12,2,1,6.283185,0,1.83480030e-04
12,6,1,-6.283185,0,1.68855333e-04
12,13,1,6.283185,0,1.74938388e-04
12,15,1,-6.283185,0,1.73801455e-04
12,20,1,6.283185,0,1.72650223e-04
12,21,1,-6.283185,0,1.52593014e-04
12,23,1,6.283185,0,2.42295844e-04
12,40,1,6.283185,0,2.42296272e-04
12,42,1,-6.283185,0,1.52593199e-04
12,43,1,6.283185,0,1.72650680e-04
12,48,1,-6.283185,0,1.73801589e-04
12,50,1,6.283185,0,1.74938401e-04
12,57,1,-6.283185,0,1.68855335e-04
12,61,1,6.283185,0,1.83480362e-04
13,0,1,6.283185,0,1.10477110e-04
13,2,1,-6.283185,0,2.14629552e-04
13,4,1,-6.283185,0,1.98712680e-04
13,5,1,6.283185,0,2.06926627e-04
13,8,1,6.283185,0,1.31663782e-04
13,10,1,-6.283185,0,1.96570701e-04
13,12,1,-6.283185,0,1.67562166e-04
13,14,1,6.283185,0,1.17536940e-04
13,16,1,6.283185,0,1.04298289e-04
13,24,1,-6.283185,0,1.80076600e-04
13,31,1,6.283185,0,3.65359443e-04
13,39,1,-6.283185,0,1.80076966e-04
13,47,1,6.283185,0,1.04298122e-04
13,49,1,6.283185,0,1.17537643e-04
13,51,1,-6.283185,0,1.67561562e-04
13,53,1,-6.283185,0,1.96570868e-04
13,55,1,6.283185,0,1.31664202e-04
13,58,1,6.283185,0,2.06926951e-04
13,59,1,-6.283185,0,1.98712794e-04
13,61,1,-6.283185,0,2.14629297e-04
14,0,1,-6.283185,0,8.03141864e-05
14,3,1,6.283185,0,1.81293056e-04
14,8,1,-6.283185,0,9.46187921e-05
14,9,1,6.283185,0,1.42748886e-04
14,12,1,6.283185,0,1.76563174e-04
14,13,1,-6.283185,0,1.30334936e-04
14,15,1,-6.283185,0,9.40387361e-05
14,18,1,6.283185,0,1.53280536e-04
14,19,1,-6.283185,0,1.16943335e-04
14,21,1,-6.283185,0,1.67924998e-04
14,22,1,6.283185,0,2.35941370e-04
14,27,1,-6.283185,0,9.06632481e-05
14,32,1,6.283185,0,2.51754072e-04
14,36,1,-6.283185,0,9.06633703e-05
14,41,1,6.283185,0,2.35940861e-04
14,42,1,-6.283185,0,1.67924632e-04
14,44,1,-6.283185,0,1.16943772e-04
14,45,1,6.283185,0,1.53280386e-04
14,48,1,-6.283185,0,9.40395849e-05
14,50,1,-6.283185,0,1.30334785e-04
14,51,1,6.283185,0,1.76563072e-04
14,54,1,6.283185,0,1.42748899e-04
14,55,1,-6.283185,0,9.46191016e-05
14,60,1,6.283185,0,1.81292548e-04
15,1,1,6.283185,0,1.58193341e-04
15,4,1,-6.283185,0,1.49374169e-04
15,14,1,6.283185,0,1.34961540e-04
15,18,1,-6.283185,0,1.44860090e-04
15,19,1,6.283185,0,1.10787276e-04
15,25,1,6.283185,0,1.84151795e-04
15,38,1,6.283185,0,1.84151427e-04
15,44,1,6.283185,0,1.10787394e-04
15,45,1,-6.283185,0,1.44860359e-04
15,49,1,6.283185,0,1.34961494e-04
15,59,1,-6.283185,0,1.49374060e-04
15,62,1,6.283185,0,1.58193177e-04
16,4,1,6.283185,0,1.40448045e-04
16,6,1,6.283185,0,2.07279105e-04
16,8,1,-6.283185,0,2.03179159e-04
16,12,1,-6.283185,0,1.55454965e-04
16,22,1,6.283185,0,1.55870464e-04
16,23,1,-6.283185,0,1.94435350e-04
16,27,1,-6.283185,0,1.18472364e-04
16,36,1,-6.283185,0,1.18472215e-04
16,40,1,-6.283185,0,1.94435984e-04
16,41,1,6.283185,0,1.55870747e-04
16,51,1,-6.283185,0,1.55454729e-04
16,55,1,-6.283185,0,2.03179042e-04
16,57,1,6.283185,0,2.07278990e-04
16,59,1,6.283185,0,1.40448087e-04
17,0,1,-6.283185,0,3.16771746e-04
17,6,1,-6.283185,0,1.96652433e-04
17,10,1,6.283185,0,1.35631382e-04
17,15,1,6.283185,0,2.07076935e-04
17,17,1,-6.283185,0,1.30627740e-04
17,20,1,-6.283185,0,1.48146730e-04
17,24,1,6.283185,0,2.28316419e-04
17,39,1,6.283185,0,2.28316917e-04
17,43,1,-6.283185,0,1.48146444e-04
17,46,1,-6.283185,0,1.30627457e-04
