x,y,z,count,mu_sq,sigma_sq,freq,in_mask
21,9,21,362,0.095233,0.006418,0.045250,1
21,9,22,431,0.100753,0.007264,0.053875,0
21,9,23,481,0.104190,0.008060,0.060125,0
21,10,0,547,0.114556,0.010360,0.068375,0
21,10,1,569,0.112446,0.010140,0.071125,0
21,10,2,516,0.108235,0.008973,0.064500,1
21,10,3,429,0.101425,0.007393,0.053625,1
21,10,4,328,0.096305,0.006693,0.041000,1
21,10,5,342,0.098913,0.007347,0.042750,1
21,10,6,395,0.109601,0.009496,0.049375,1
21,10,7,484,0.125963,0.013408,0.060500,1
21,10,8,571,0.144973,0.019005,0.071375,1
21,10,9,610,0.161310,0.024408,0.076250,1
21,10,10,626,0.171968,0.029021,0.078250,1
21,10,11,650,0.176661,0.032565,0.081250,1
21,10,12,647,0.177706,0.034024,0.080875,1
21,10,13,676,0.176792,0.033094,0.084500,1
21,10,14,640,0.172089,0.029562,0.080000,1
21,10,15,602,0.161287,0.024453,0.075250,1
21,10,16,546,0.144469,0.018796,0.068250,1
21,10,17,501,0.126124,0.013374,0.062625,1
21,10,18,393,0.107948,0.009677,0.049125,1
21,10,19,328,0.098679,0.007309,0.041000,1
21,10,20,366,0.096463,0.007020,0.045750,1
21,10,21,434,0.101510,0.007428,0.054250,1
21,10,22,512,0.108666,0.008848,0.064000,0
21,10,23,544,0.113623,0.009926,0.068000,0
21,11,0,466,0.105236,0.008227,0.058250,0
21,11,1,470,0.103958,0.008153,0.058750,0
21,11,2,423,0.101209,0.007493,0.052875,1
21,11,3,382,0.096466,0.006668,0.047750,1
21,11,4,295,0.094240,0.006469,0.036875,1
21,11,5,313,0.098290,0.007396,0.039125,1
21,11,6,361,0.107624,0.009894,0.045125,1
21,11,7,452,0.125973,0.014193,0.056500,1
21,11,8,542,0.145272,0.019557,0.067750,1
21,11,9,612,0.161314,0.025891,0.076500,1
21,11,10,613,0.170990,0.031548,0.076625,1
21,11,11,614,0.174373,0.036303,0.076750,1
21,11,12,586,0.175028,0.037527,0.073250,1
21,11,13,594,0.174101,0.036108,0.074250,1
21,11,14,612,0.170688,0.031541,0.076500,1
21,11,15,622,0.160495,0.026134,0.077750,1
21,11,16,547,0.145237,0.019682,0.068375,1
21,11,17,433,0.126732,0.014189,0.054125,1
21,11,18,354,0.109632,0.010259,0.044250,1
21,11,19,290,0.097621,0.007496,0.036250,1
21,11,20,292,0.094931,0.006624,0.036500,1
21,11,21,366,0.096787,0.006868,0.045750,1
21,11,22,437,0.101725,0.007690,0.054625,0
21,11,23,483,0.104281,0.008151,0.060375,0
21,12,0,374,0.094355,0.007405,0.046750,0
21,12,1,374,0.095149,0.007456,0.046750,0
21,12,2,372,0.094074,0.006943,0.046500,1
21,12,3,325,0.091273,0.006436,0.040625,1
21,12,4,272,0.090010,0.006169,0.034000,1
21,12,5,277,0.094398,0.007451,0.034625,1
21,12,6,332,0.103496,0.009848,0.041500,1
21,12,7,400,0.120641,0.014642,0.050000,1
21,12,8,480,0.138469,0.019998,0.060000,1
21,12,9,503,0.153111,0.026792,0.062875,1
21,12,10,510,0.160533,0.033188,0.063750,1
21,12,11,455,0.163721,0.038058,0.056875,1
21,12,12,450,0.162975,0.039830,0.056250,1
21,12,13,420,0.162165,0.037708,0.052500,1
21,12,14,498,0.160285,0.032598,0.062250,1
21,12,15,510,0.152710,0.026765,0.063750,1
21,12,16,466,0.137707,0.019859,0.058250,1
21,12,17,382,0.120978,0.014576,0.047750,1
21,12,18,326,0.105489,0.010074,0.040750,1
21,12,19,279,0.094550,0.007658,0.034875,1
21,12,20,271,0.090224,0.006488,0.033875,1
21,12,21,321,0.091939,0.006566,0.040125,1
21,12,22,379,0.094349,0.006895,0.047375,0
21,12,23,370,0.094331,0.007136,0.046250,0
21,13,0,514,0.104508,0.008397,0.064250,0
21,13,1,463,0.103153,0.007891,0.057875,0
21,13,2,447,0.101469,0.007702,0.055875,1
21,13,3,378,0.096823,0.006862,0.047250,1
21,13,4,303,0.094556,0.006566,0.037875,1
21,13,5,301,0.098124,0.007627,0.037625,1
21,13,6,375,0.109251,0.010365,0.046875,1
21,13,7,444,0.126746,0.014241,0.055500,1
21,13,8,544,0.145838,0.019958,0.068000,1
21,13,9,599,0.161207,0.025835,0.074875,1
21,13,10,598,0.171895,0.031926,0.074750,1
21,13,11,581,0.174609,0.035575,0.072625,1
21,13,12,576,0.174540,0.037211,0.072000,1
21,13,13,592,0.174088,0.035564,0.074000,1
21,13,14,594,0.170303,0.031096,0.074250,1
21,13,15,580,0.160501,0.025997,0.072500,1
21,13,16,535,0.145136,0.019592,0.066875,1
21,13,17,470,0.126342,0.014136,0.058750,1
21,13,18,352,0.109632,0.010068,0.044000,1
21,13,19,294,0.097535,0.007347,0.036750,1
21,13,20,304,0.094325,0.006689,0.038000,1
21,13,21,384,0.098275,0.007082,0.048000,1
21,13,22,431,0.101352,0.007503,0.053875,0
21,13,23,478,0.103363,0.008191,0.059750,0
21,14,0,555,0.114705,0.010486,0.069375,0
21,14,1,548,0.112971,0.010296,0.068500,0
21,14,2,518,0.108236,0.008858,0.064750,1
21,14,3,451,0.100617,0.007333,0.056375,1
21,14,4,360,0.096957,0.006722,0.045000,1
21,14,5,353,0.099049,0.007257,0.044125,1
21,14,6,406,0.109121,0.009606,0.050750,1
21,14,7,498,0.126703,0.013422,0.062250,1
21,14,8,557,0.144620,0.018503,0.069625,1
21,14,9,606,0.161511,0.024307,0.075750,1
21,14,10,624,0.173185,0.028922,0.078000,1
21,14,11,657,0.177898,0.032659,0.082125,1
21,14,12,678,0.179146,0.034853,0.084750,1
21,14,13,650,0.176333,0.033006,0.081250,1
21,14,14,634,0.171955,0.028921,0.079250,1
21,14,15,609,0.161403,0.024173,0.076125,1
21,14,16,530,0.144370,0.018516,0.066250,1
21,14,17,475,0.124465,0.013428,0.059375,1
21,14,18,421,0.109142,0.009687,0.052625,1
21,14,19,341,0.099766,0.007577,0.042625,1
21,14,20,351,0.097740,0.007036,0.043875,1
21,14,21,445,0.102076,0.007743,0.055625,1
21,14,22,506,0.107753,0.008623,0.063250,0
21,14,23,557,0.112757,0.010198,0.069625,0
21,15,0,497,0.104922,0.008417,0.062125,0
21,15,1,482,0.104214,0.008108,0.060250,0
21,15,2,444,0.099769,0.007547,0.055500,1
21,15,3,369,0.095411,0.006629,0.046125,1
21,15,4,305,0.091842,0.005956,0.038125,1
21,15,5,277,0.092420,0.006322,0.034625,1
21,15,6,331,0.099040,0.008011,0.041375,1
21,15,7,358,0.110856,0.011115,0.044750,1
21,15,8,441,0.125889,0.015089,0.055125,1
21,15,9,521,0.138391,0.019112,0.065125,1
21,15,10,527,0.147958,0.022937,0.065875,1
21,15,11,584,0.152881,0.026119,0.073000,1
21,15,12,563,0.153679,0.027249,0.070375,1
21,15,13,556,0.151137,0.025869,0.069500,1
21,15,14,526,0.146831,0.022968,0.065750,1
21,15,15,540,0.138219,0.018691,0.067500,1
21,15,16,433,0.124832,0.015014,0.054125,1
21,15,17,374,0.110322,0.011306,0.046750,1
21,15,18,335,0.099132,0.008328,0.041875,1
21,15,19,281,0.091916,0.006435,0.035125,1
21,15,20,295,0.091193,0.006173,0.036875,1
21,15,21,358,0.094442,0.006338,0.044750,1
21,15,22,421,0.099788,0.007231,0.052625,0
21,15,23,461,0.103243,0.007993,0.057625,0
21,16,0,342,0.091594,0.006170,0.042750,0
21,16,1,365,0.092777,0.006290,0.045625,0
21,16,2,338,0.090803,0.006134,0.042250,1
21,16,3,294,0.088908,0.005648,0.036750,1
21,16,4,277,0.087354,0.005496,0.034625,1
21,16,5,263,0.087984,0.005529,0.032875,1
21,16,6,299,0.092290,0.006880,0.037375,1
21,16,7,306,0.100406,0.008725,0.038250,1
21,16,8,358,0.110524,0.011513,0.044750,1
21,16,9,393,0.119973,0.014320,0.049125,1
21,16,10,410,0.125290,0.016834,0.051250,1
21,16,11,399,0.128029,0.018901,0.049875,1
21,16,12,395,0.128216,0.019814,0.049375,1
21,16,13,384,0.128342,0.019380,0.048000,1
21,16,14,398,0.124987,0.016715,0.049750,1
21,16,15,411,0.119769,0.014231,0.051375,1
21,16,16,340,0.110373,0.011525,0.042500,1
21,16,17,329,0.100609,0.008947,0.041125,1
21,16,18,286,0.092340,0.006825,0.035750,1
21,16,19,256,0.088169,0.005569,0.032000,1
21,16,20,251,0.087624,0.005323,0.031375,1
21,16,21,286,0.088721,0.005701,0.035750,1
21,16,22,331,0.090354,0.005986,0.041375,0
21,16,23,337,0.092105,0.006294,0.042125,0
21,17,0,399,0.096806,0.007569,0.049875,0
21,17,1,390,0.096260,0.007236,0.048750,0
21,17,2,386,0.095675,0.007499,0.048250,1
21,17,3,396,0.093539,0.006809,0.049500,1
21,17,4,338,0.091313,0.005893,0.042250,1
21,17,5,286,0.090527,0.005479,0.035750,1
21,17,6,306,0.092909,0.005986,0.038250,1
21,17,7,349,0.099006,0.007295,0.043625,1
21,17,8,400,0.106694,0.009163,0.050000,1
21,17,9,390,0.113036,0.010474,0.048750,1
21,17,10,400,0.117655,0.011836,0.050000,1
21,17,11,384,0.119310,0.013185,0.048000,1
21,17,12,387,0.118857,0.013851,0.048375,1
21,17,13,394,0.118421,0.013360,0.049250,1
21,17,14,385,0.117341,0.012460,0.048125,1
21,17,15,406,0.113686,0.010709,0.050750,1
21,17,16,401,0.107188,0.009139,0.050125,1
21,17,17,358,0.099013,0.007389,0.044750,1
21,17,18,319,0.092765,0.005895,0.039875,1
21,17,19,276,0.090602,0.005287,0.034500,1
21,17,20,321,0.091069,0.005836,0.040125,1
21,17,21,342,0.094069,0.006510,0.042750,1
21,17,22,357,0.095610,0.007015,0.044625,0
21,17,23,363,0.096570,0.007065,0.045375,0
21,18,0,391,0.109025,0.010806,0.048875,0
21,18,1,396,0.108504,0.010791,0.049500,0
21,18,2,372,0.106619,0.010657,0.046500,1
21,18,3,375,0.104305,0.009518,0.046875,1
21,18,4,356,0.098051,0.007538,0.044500,1
21,18,5,343,0.095010,0.006025,0.042875,1
21,18,6,362,0.094352,0.005898,0.045250,1
21,18,7,362,0.099097,0.006576,0.045250,1
21,18,8,414,0.105508,0.007418,0.051750,1
21,18,9,466,0.110318,0.008185,0.058250,1
21,18,10,430,0.113800,0.008874,0.053750,1
21,18,11,439,0.114099,0.009804,0.054875,1
21,18,12,439,0.113760,0.010200,0.054875,1
21,18,13,432,0.113353,0.009751,0.054000,1
21,18,14,439,0.112355,0.009268,0.054875,1
21,18,15,453,0.110802,0.008659,0.056625,1
21,18,16,437,0.105987,0.007718,0.054625,1
21,18,17,397,0.099301,0.006569,0.049625,1
21,18,18,345,0.095553,0.005882,0.043125,1
21,18,19,322,0.094884,0.005837,0.040250,1
21,18,20,367,0.099477,0.007538,0.045875,1
21,18,21,361,0.104836,0.009491,0.045125,1
21,18,22,380,0.107408,0.010487,0.047500,0
21,18,23,366,0.108303,0.010539,0.045750,0
21,19,0,287,0.114241,0.014200,0.035875,0
21,19,1,297,0.115723,0.014163,0.037125,0
21,19,2,292,0.115111,0.014716,0.036500,1
21,19,3,277,0.112446,0.013334,0.034625,1
21,19,4,297,0.106273,0.010497,0.037125,1
21,19,5,352,0.100847,0.007390,0.044000,1
21,19,6,358,0.099201,0.006241,0.044750,1
21,19,7,377,0.100312,0.006598,0.047125,1
21,19,8,409,0.102897,0.006877,0.051125,1
21,19,9,410,0.104998,0.006965,0.051250,1
21,19,10,415,0.104859,0.007105,0.051875,1
21,19,11,418,0.103440,0.007544,0.052250,1
21,19,12,405,0.101505,0.007509,0.050625,1
21,19,13,427,0.102970,0.007285,0.053375,1
21,19,14,440,0.104160,0.007263,0.055000,1
21,19,15,460,0.105049,0.007209,0.057500,1
21,19,16,410,0.103107,0.006946,0.051250,1
21,19,17,363,0.100240,0.006484,0.045375,1
21,19,18,373,0.099158,0.006248,0.046625,1
21,19,19,346,0.101415,0.007373,0.043250,1
21,19,20,316,0.108073,0.010492,0.039500,1
21,19,21,274,0.112721,0.013304,0.034250,1
21,19,22,285,0.114889,0.014570,0.035625,0
21,19,23,276,0.115257,0.014386,0.034500,0
21,20,0,301,0.122085,0.021930,0.037625,0
21,20,1,289,0.123736,0.022728,0.036125,0
21,20,2,270,0.126590,0.024430,0.033750,1
21,20,3,288,0.126659,0.023205,0.036000,1
21,20,4,326,0.121495,0.017935,0.040750,1
21,20,5,355,0.114186,0.011825,0.044375,1
21,20,6,412,0.107838,0.008227,0.051500,1
21,20,7,385,0.105855,0.007514,0.048125,1
21,20,8,393,0.103860,0.007637,0.049125,1
21,20,9,406,0.101461,0.007388,0.050750,1
21,20,10,342,0.095053,0.006070,0.042750,1
21,20,11,285,0.088640,0.005423,0.035625,1
21,20,12,276,0.086807,0.005409,0.034500,1
21,20,13,299,0.089453,0.005632,0.037375,1
21,20,14,332,0.095262,0.006075,0.041500,1
21,20,15,368,0.100329,0.007013,0.046000,1
21,20,16,378,0.104470,0.008020,0.047250,1
21,20,17,397,0.105946,0.007942,0.049625,1
21,20,18,418,0.108892,0.008382,0.052250,1
21,20,19,363,0.114896,0.011831,0.045375,1
21,20,20,308,0.121573,0.018375,0.038500,1
21,20,21,269,0.126995,0.023463,0.033625,1
21,20,22,290,0.127139,0.024472,0.036250,0
21,20,23,295,0.123743,0.022654,0.036875,0
21,21,0,331,0.154946,0.047961,0.041375,0
21,21,1,336,0.158426,0.049836,0.042000,0
21,21,2,334,0.161320,0.052197,0.041750,1
21,21,3,323,0.159610,0.046960,0.040375,1
21,21,4,353,0.151518,0.034305,0.044125,1
21,21,5,396,0.138480,0.020684,0.049500,1
21,21,6,459,0.127414,0.012620,0.057375,1
21,21,7,482,0.121466,0.010715,0.060250,1
21,21,8,451,0.118217,0.010635,0.056375,1
21,21,9,466,0.115178,0.009497,0.058250,1
21,21,10,491,0.109567,0.008516,0.061375,1
21,21,11,443,0.102916,0.008085,0.055375,1
21,21,12,454,0.100103,0.008186,0.056750,1
21,21,13,451,0.102998,0.007787,0.056375,1
21,21,14,489,0.109271,0.008447,0.061125,1
21,21,15,496,0.116006,0.009956,0.062000,1
21,21,16,462,0.118694,0.010878,0.057750,1
21,21,17,463,0.122168,0.010765,0.057875,1
21,21,18,460,0.127947,0.012945,0.057500,1
21,21,19,379,0.139236,0.021145,0.047375,1
21,21,20,337,0.152205,0.034901,0.042125,1
21,21,21,324,0.161445,0.047806,0.040500,1
21,21,22,335,0.161648,0.052472,0.041875,0
21,21,23,351,0.158884,0.050128,0.043875,0
21,22,0,317,0.191363,0.081946,0.039625,0
21,22,1,325,0.192706,0.082554,0.040625,0
21,22,2,309,0.195128,0.082996,0.038625,0
21,22,3,330,0.191590,0.073310,0.041250,0
21,22,4,364,0.178046,0.051782,0.045500,0
21,22,5,409,0.162110,0.029602,0.051125,0
